id,type,string_id,height,depth
5659,TreeNode,1.1.1.2.3.3.4.10.1.8.4,0,10
5660,TreeNode,1.1.1.2.3.3.4.10.1.8.5,0,10
5661,TreeNode,1.1.1.2.3.3.4.10.1.8.6,0,10
5662,TreeNode,1.1.1.2.3.3.4.10.1.8.7,0,10
5663,TreeNode,1.1.1.2.3.3.4.10.1.8.8,0,10
5664,TreeNode,1.1.1.2.3.3.4.10.1.8.9,0,10
5665,TreeNode,1.1.1.2.3.3.4.10.1.8.10,0,10
3965,TreeNode,1.1.1.2.3.3.4.10.1.9,1,9
8340,TreeNode,1.1.1.2.3.3.4.10.1.9.1,0,10
8341,TreeNode,1.1.1.2.3.3.4.10.1.9.2,0,10
8342,TreeNode,1.1.1.2.3.3.4.10.1.9.3,0,10
8343,TreeNode,1.1.1.2.3.3.4.10.1.9.4,0,10
8344,TreeNode,1.1.1.2.3.3.4.10.1.9.5,0,10
8345,TreeNode,1.1.1.2.3.3.4.10.1.9.6,0,10
8346,TreeNode,1.1.1.2.3.3.4.10.1.9.7,0,10
8347,TreeNode,1.1.1.2.3.3.4.10.1.9.8,0,10
8348,TreeNode,1.1.1.2.3.3.4.10.1.9.9,0,10
3927,TreeNode,1.1.1.2.3.3.4.10.2,0,8
3928,TreeNode,1.1.1.2.3.3.4.10.3,0,8
3929,TreeNode,1.1.1.2.3.3.4.10.4,0,8
3930,TreeNode,1.1.1.2.3.3.4.10.5,0,8
3931,TreeNode,1.1.1.2.3.3.4.10.6,3,8
5738,TreeNode,1.1.1.2.3.3.4.10.6.1,0,9
5739,TreeNode,1.1.1.2.3.3.4.10.6.2,0,9
5740,TreeNode,1.1.1.2.3.3.4.10.6.3,0,9
5741,TreeNode,1.1.1.2.3.3.4.10.6.4,2,9
6223,TreeNode,1.1.1.2.3.3.4.10.6.4.1,0,10
6224,TreeNode,1.1.1.2.3.3.4.10.6.4.2,1,10
8128,TreeNode,1.1.1.2.3.3.4.10.6.4.2.1,0,11
8129,TreeNode,1.1.1.2.3.3.4.10.6.4.2.2,0,11
8130,TreeNode,1.1.1.2.3.3.4.10.6.4.2.3,0,11
8131,TreeNode,1.1.1.2.3.3.4.10.6.4.2.4,0,11
8132,TreeNode,1.1.1.2.3.3.4.10.6.4.2.5,0,11
8133,TreeNode,1.1.1.2.3.3.4.10.6.4.2.6,0,11
8134,TreeNode,1.1.1.2.3.3.4.10.6.4.2.7,0,11
8135,TreeNode,1.1.1.2.3.3.4.10.6.4.2.8,0,11
8136,TreeNode,1.1.1.2.3.3.4.10.6.4.2.9,0,11
6225,TreeNode,1.1.1.2.3.3.4.10.6.4.3,0,10
6226,TreeNode,1.1.1.2.3.3.4.10.6.4.4,0,10
6227,TreeNode,1.1.1.2.3.3.4.10.6.4.5,0,10
6228,TreeNode,1.1.1.2.3.3.4.10.6.4.6,0,10
6229,TreeNode,1.1.1.2.3.3.4.10.6.4.7,0,10
6230,TreeNode,1.1.1.2.3.3.4.10.6.4.8,0,10
6231,TreeNode,1.1.1.2.3.3.4.10.6.4.9,0,10
5742,TreeNode,1.1.1.2.3.3.4.10.6.5,0,9
5743,TreeNode,1.1.1.2.3.3.4.10.6.6,0,9
5744,TreeNode,1.1.1.2.3.3.4.10.6.7,0,9
5745,TreeNode,1.1.1.2.3.3.4.10.6.8,0,9
5746,TreeNode,1.1.1.2.3.3.4.10.6.9,0,9
5747,TreeNode,1.1.1.2.3.3.4.10.6.10,1,9
9961,TreeNode,1.1.1.2.3.3.4.10.6.10.1,0,10
9962,TreeNode,1.1.1.2.3.3.4.10.6.10.2,0,10
9963,TreeNode,1.1.1.2.3.3.4.10.6.10.3,0,10
9964,TreeNode,1.1.1.2.3.3.4.10.6.10.4,0,10
9965,TreeNode,1.1.1.2.3.3.4.10.6.10.5,0,10
9966,TreeNode,1.1.1.2.3.3.4.10.6.10.6,0,10
9967,TreeNode,1.1.1.2.3.3.4.10.6.10.7,0,10
9968,TreeNode,1.1.1.2.3.3.4.10.6.10.8,0,10
9969,TreeNode,1.1.1.2.3.3.4.10.6.10.9,0,10
9970,TreeNode,1.1.1.2.3.3.4.10.6.10.10,0,10
9971,TreeNode,1.1.1.2.3.3.4.10.6.10.11,0,10
3932,TreeNode,1.1.1.2.3.3.4.10.7,0,8
3933,TreeNode,1.1.1.2.3.3.4.10.8,0,8
3934,TreeNode,1.1.1.2.3.3.4.10.9,0,8
3935,TreeNode,1.1.1.2.3.3.4.10.10,0,8
3936,TreeNode,1.1.1.2.3.3.4.10.11,0,8
2672,TreeNode,1.1.1.2.3.3.4.11,0,7
1066,TreeNode,1.1.1.2.3.3.5,0,6
1067,TreeNode,1.1.1.2.3.3.6,3,6
7868,TreeNode,1.1.1.2.3.3.6.1,0,7
7869,TreeNode,1.1.1.2.3.3.6.2,0,7
7870,TreeNode,1.1.1.2.3.3.6.3,0,7
7871,TreeNode,1.1.1.2.3.3.6.4,0,7
7872,TreeNode,1.1.1.2.3.3.6.5,0,7
7873,TreeNode,1.1.1.2.3.3.6.6,2,7
8247,TreeNode,1.1.1.2.3.3.6.6.1,0,8
8248,TreeNode,1.1.1.2.3.3.6.6.2,0,8
8249,TreeNode,1.1.1.2.3.3.6.6.3,0,8
8250,TreeNode,1.1.1.2.3.3.6.6.4,0,8
8251,TreeNode,1.1.1.2.3.3.6.6.5,0,8
8252,TreeNode,1.1.1.2.3.3.6.6.6,0,8
8253,TreeNode,1.1.1.2.3.3.6.6.7,0,8
8254,TreeNode,1.1.1.2.3.3.6.6.8,0,8
8255,TreeNode,1.1.1.2.3.3.6.6.9,0,8
8256,TreeNode,1.1.1.2.3.3.6.6.10,1,8
8741,TreeNode,1.1.1.2.3.3.6.6.10.1,0,9
8742,TreeNode,1.1.1.2.3.3.6.6.10.2,0,9
8743,TreeNode,1.1.1.2.3.3.6.6.10.3,0,9
8744,TreeNode,1.1.1.2.3.3.6.6.10.4,0,9
8745,TreeNode,1.1.1.2.3.3.6.6.10.5,0,9
8746,TreeNode,1.1.1.2.3.3.6.6.10.6,0,9
8747,TreeNode,1.1.1.2.3.3.6.6.10.7,0,9
8748,TreeNode,1.1.1.2.3.3.6.6.10.8,0,9
8749,TreeNode,1.1.1.2.3.3.6.6.10.9,0,9
8750,TreeNode,1.1.1.2.3.3.6.6.10.10,0,9
7874,TreeNode,1.1.1.2.3.3.6.7,0,7
7875,TreeNode,1.1.1.2.3.3.6.8,0,7
7876,TreeNode,1.1.1.2.3.3.6.9,0,7
7877,TreeNode,1.1.1.2.3.3.6.10,0,7
7878,TreeNode,1.1.1.2.3.3.6.11,0,7
1068,TreeNode,1.1.1.2.3.3.7,5,6
2016,TreeNode,1.1.1.2.3.3.7.1,0,7
2017,TreeNode,1.1.1.2.3.3.7.2,0,7
2018,TreeNode,1.1.1.2.3.3.7.3,0,7
2019,TreeNode,1.1.1.2.3.3.7.4,0,7
2020,TreeNode,1.1.1.2.3.3.7.5,0,7
2021,TreeNode,1.1.1.2.3.3.7.6,4,7
3641,TreeNode,1.1.1.2.3.3.7.6.1,0,8
3642,TreeNode,1.1.1.2.3.3.7.6.2,0,8
3643,TreeNode,1.1.1.2.3.3.7.6.3,0,8
3644,TreeNode,1.1.1.2.3.3.7.6.4,0,8
3645,TreeNode,1.1.1.2.3.3.7.6.5,0,8
3646,TreeNode,1.1.1.2.3.3.7.6.6,0,8
3647,TreeNode,1.1.1.2.3.3.7.6.7,0,8
3648,TreeNode,1.1.1.2.3.3.7.6.8,0,8
3649,TreeNode,1.1.1.2.3.3.7.6.9,0,8
3650,TreeNode,1.1.1.2.3.3.7.6.10,3,8
4517,TreeNode,1.1.1.2.3.3.7.6.10.1,0,9
4518,TreeNode,1.1.1.2.3.3.7.6.10.2,0,9
4519,TreeNode,1.1.1.2.3.3.7.6.10.3,0,9
4520,TreeNode,1.1.1.2.3.3.7.6.10.4,0,9
4521,TreeNode,1.1.1.2.3.3.7.6.10.5,0,9
4522,TreeNode,1.1.1.2.3.3.7.6.10.6,0,9
4523,TreeNode,1.1.1.2.3.3.7.6.10.7,2,9
4671,TreeNode,1.1.1.2.3.3.7.6.10.7.1,0,10
4672,TreeNode,1.1.1.2.3.3.7.6.10.7.2,0,10
4673,TreeNode,1.1.1.2.3.3.7.6.10.7.3,0,10
4674,TreeNode,1.1.1.2.3.3.7.6.10.7.4,0,10
4675,TreeNode,1.1.1.2.3.3.7.6.10.7.5,0,10
4676,TreeNode,1.1.1.2.3.3.7.6.10.7.6,1,10
8056,TreeNode,1.1.1.2.3.3.7.6.10.7.6.1,0,11
8057,TreeNode,1.1.1.2.3.3.7.6.10.7.6.2,0,11
8058,TreeNode,1.1.1.2.3.3.7.6.10.7.6.3,0,11
8059,TreeNode,1.1.1.2.3.3.7.6.10.7.6.4,0,11
8060,TreeNode,1.1.1.2.3.3.7.6.10.7.6.5,0,11
8061,TreeNode,1.1.1.2.3.3.7.6.10.7.6.6,0,11
8062,TreeNode,1.1.1.2.3.3.7.6.10.7.6.7,0,11
8063,TreeNode,1.1.1.2.3.3.7.6.10.7.6.8,0,11
8064,TreeNode,1.1.1.2.3.3.7.6.10.7.6.9,0,11
8065,TreeNode,1.1.1.2.3.3.7.6.10.7.6.10,0,11
4677,TreeNode,1.1.1.2.3.3.7.6.10.7.7,0,10
4678,TreeNode,1.1.1.2.3.3.7.6.10.7.8,0,10
4679,TreeNode,1.1.1.2.3.3.7.6.10.7.9,0,10
4524,TreeNode,1.1.1.2.3.3.7.6.10.8,0,9
4525,TreeNode,1.1.1.2.3.3.7.6.10.9,0,9
3651,TreeNode,1.1.1.2.3.3.7.6.11,0,8
2022,TreeNode,1.1.1.2.3.3.7.7,0,7
2023,TreeNode,1.1.1.2.3.3.7.8,1,7
4264,TreeNode,1.1.1.2.3.3.7.8.1,0,8
4265,TreeNode,1.1.1.2.3.3.7.8.2,0,8
4266,TreeNode,1.1.1.2.3.3.7.8.3,0,8
4267,TreeNode,1.1.1.2.3.3.7.8.4,0,8
4268,TreeNode,1.1.1.2.3.3.7.8.5,0,8
4269,TreeNode,1.1.1.2.3.3.7.8.6,0,8
4270,TreeNode,1.1.1.2.3.3.7.8.7,0,8
4271,TreeNode,1.1.1.2.3.3.7.8.8,0,8
4272,TreeNode,1.1.1.2.3.3.7.8.9,0,8
4273,TreeNode,1.1.1.2.3.3.7.8.10,0,8
2024,TreeNode,1.1.1.2.3.3.7.9,0,7
2025,TreeNode,1.1.1.2.3.3.7.10,0,7
1069,TreeNode,1.1.1.2.3.3.8,5,6
1151,TreeNode,1.1.1.2.3.3.8.1,0,7
1152,TreeNode,1.1.1.2.3.3.8.2,1,7
2643,TreeNode,1.1.1.2.3.3.8.2.1,0,8
2644,TreeNode,1.1.1.2.3.3.8.2.2,0,8
2645,TreeNode,1.1.1.2.3.3.8.2.3,0,8
2646,TreeNode,1.1.1.2.3.3.8.2.4,0,8
2647,TreeNode,1.1.1.2.3.3.8.2.5,0,8
2648,TreeNode,1.1.1.2.3.3.8.2.6,0,8
2649,TreeNode,1.1.1.2.3.3.8.2.7,0,8
2650,TreeNode,1.1.1.2.3.3.8.2.8,0,8
2651,TreeNode,1.1.1.2.3.3.8.2.9,0,8
1153,TreeNode,1.1.1.2.3.3.8.3,0,7
1154,TreeNode,1.1.1.2.3.3.8.4,0,7
1155,TreeNode,1.1.1.2.3.3.8.5,4,7
2594,TreeNode,1.1.1.2.3.3.8.5.1,0,8
2595,TreeNode,1.1.1.2.3.3.8.5.2,0,8
2596,TreeNode,1.1.1.2.3.3.8.5.3,3,8
3573,TreeNode,1.1.1.2.3.3.8.5.3.1,1,9
7183,TreeNode,1.1.1.2.3.3.8.5.3.1.1,0,10
7184,TreeNode,1.1.1.2.3.3.8.5.3.1.2,0,10
7185,TreeNode,1.1.1.2.3.3.8.5.3.1.3,0,10
7186,TreeNode,1.1.1.2.3.3.8.5.3.1.4,0,10
7187,TreeNode,1.1.1.2.3.3.8.5.3.1.5,0,10
7188,TreeNode,1.1.1.2.3.3.8.5.3.1.6,0,10
7189,TreeNode,1.1.1.2.3.3.8.5.3.1.7,0,10
7190,TreeNode,1.1.1.2.3.3.8.5.3.1.8,0,10
7191,TreeNode,1.1.1.2.3.3.8.5.3.1.9,0,10
7192,TreeNode,1.1.1.2.3.3.8.5.3.1.10,0,10
3574,TreeNode,1.1.1.2.3.3.8.5.3.2,2,9
6604,TreeNode,1.1.1.2.3.3.8.5.3.2.1,0,10
6605,TreeNode,1.1.1.2.3.3.8.5.3.2.2,0,10
6606,TreeNode,1.1.1.2.3.3.8.5.3.2.3,0,10
6607,TreeNode,1.1.1.2.3.3.8.5.3.2.4,0,10
6608,TreeNode,1.1.1.2.3.3.8.5.3.2.5,0,10
6609,TreeNode,1.1.1.2.3.3.8.5.3.2.6,1,10
8419,TreeNode,1.1.1.2.3.3.8.5.3.2.6.1,0,11
8420,TreeNode,1.1.1.2.3.3.8.5.3.2.6.2,0,11
8421,TreeNode,1.1.1.2.3.3.8.5.3.2.6.3,0,11
8422,TreeNode,1.1.1.2.3.3.8.5.3.2.6.4,0,11
8423,TreeNode,1.1.1.2.3.3.8.5.3.2.6.5,0,11
8424,TreeNode,1.1.1.2.3.3.8.5.3.2.6.6,0,11
8425,TreeNode,1.1.1.2.3.3.8.5.3.2.6.7,0,11
8426,TreeNode,1.1.1.2.3.3.8.5.3.2.6.8,0,11
8427,TreeNode,1.1.1.2.3.3.8.5.3.2.6.9,0,11
6610,TreeNode,1.1.1.2.3.3.8.5.3.2.7,0,10
6611,TreeNode,1.1.1.2.3.3.8.5.3.2.8,0,10
6612,TreeNode,1.1.1.2.3.3.8.5.3.2.9,0,10
6613,TreeNode,1.1.1.2.3.3.8.5.3.2.10,0,10
6614,TreeNode,1.1.1.2.3.3.8.5.3.2.11,0,10
3575,TreeNode,1.1.1.2.3.3.8.5.3.3,1,9
8640,TreeNode,1.1.1.2.3.3.8.5.3.3.1,0,10
8641,TreeNode,1.1.1.2.3.3.8.5.3.3.2,0,10
8642,TreeNode,1.1.1.2.3.3.8.5.3.3.3,0,10
8643,TreeNode,1.1.1.2.3.3.8.5.3.3.4,0,10
8644,TreeNode,1.1.1.2.3.3.8.5.3.3.5,0,10
8645,TreeNode,1.1.1.2.3.3.8.5.3.3.6,0,10
8646,TreeNode,1.1.1.2.3.3.8.5.3.3.7,0,10
8647,TreeNode,1.1.1.2.3.3.8.5.3.3.8,0,10
8648,TreeNode,1.1.1.2.3.3.8.5.3.3.9,0,10
3576,TreeNode,1.1.1.2.3.3.8.5.3.4,0,9
3577,TreeNode,1.1.1.2.3.3.8.5.3.5,1,9
4478,TreeNode,1.1.1.2.3.3.8.5.3.5.1,0,10
4479,TreeNode,1.1.1.2.3.3.8.5.3.5.2,0,10
4480,TreeNode,1.1.1.2.3.3.8.5.3.5.3,0,10
4481,TreeNode,1.1.1.2.3.3.8.5.3.5.4,0,10
4482,TreeNode,1.1.1.2.3.3.8.5.3.5.5,0,10
4483,TreeNode,1.1.1.2.3.3.8.5.3.5.6,0,10
4484,TreeNode,1.1.1.2.3.3.8.5.3.5.7,0,10
4485,TreeNode,1.1.1.2.3.3.8.5.3.5.8,0,10
4486,TreeNode,1.1.1.2.3.3.8.5.3.5.9,0,10
3578,TreeNode,1.1.1.2.3.3.8.5.3.6,0,9
3579,TreeNode,1.1.1.2.3.3.8.5.3.7,0,9
3580,TreeNode,1.1.1.2.3.3.8.5.3.8,0,9
3581,TreeNode,1.1.1.2.3.3.8.5.3.9,0,9
3582,TreeNode,1.1.1.2.3.3.8.5.3.10,0,9
2597,TreeNode,1.1.1.2.3.3.8.5.4,0,8
2598,TreeNode,1.1.1.2.3.3.8.5.5,0,8
2599,TreeNode,1.1.1.2.3.3.8.5.6,0,8
2600,TreeNode,1.1.1.2.3.3.8.5.7,0,8
2601,TreeNode,1.1.1.2.3.3.8.5.8,0,8
2602,TreeNode,1.1.1.2.3.3.8.5.9,1,8
2861,TreeNode,1.1.1.2.3.3.8.5.9.1,0,9
2862,TreeNode,1.1.1.2.3.3.8.5.9.2,0,9
2863,TreeNode,1.1.1.2.3.3.8.5.9.3,0,9
2864,TreeNode,1.1.1.2.3.3.8.5.9.4,0,9
2865,TreeNode,1.1.1.2.3.3.8.5.9.5,0,9
2866,TreeNode,1.1.1.2.3.3.8.5.9.6,0,9
2867,TreeNode,1.1.1.2.3.3.8.5.9.7,0,9
2868,TreeNode,1.1.1.2.3.3.8.5.9.8,0,9
2869,TreeNode,1.1.1.2.3.3.8.5.9.9,0,9
2870,TreeNode,1.1.1.2.3.3.8.5.9.10,0,9
2871,TreeNode,1.1.1.2.3.3.8.5.9.11,0,9
2603,TreeNode,1.1.1.2.3.3.8.5.10,0,8
1156,TreeNode,1.1.1.2.3.3.8.6,0,7
1157,TreeNode,1.1.1.2.3.3.8.7,0,7
1158,TreeNode,1.1.1.2.3.3.8.8,1,7
1906,TreeNode,1.1.1.2.3.3.8.8.1,0,8
1907,TreeNode,1.1.1.2.3.3.8.8.2,0,8
1908,TreeNode,1.1.1.2.3.3.8.8.3,0,8
1909,TreeNode,1.1.1.2.3.3.8.8.4,0,8
1910,TreeNode,1.1.1.2.3.3.8.8.5,0,8
1911,TreeNode,1.1.1.2.3.3.8.8.6,0,8
1912,TreeNode,1.1.1.2.3.3.8.8.7,0,8
1913,TreeNode,1.1.1.2.3.3.8.8.8,0,8
1914,TreeNode,1.1.1.2.3.3.8.8.9,0,8
1915,TreeNode,1.1.1.2.3.3.8.8.10,0,8
1916,TreeNode,1.1.1.2.3.3.8.8.11,0,8
1159,TreeNode,1.1.1.2.3.3.8.9,0,7
1160,TreeNode,1.1.1.2.3.3.8.10,0,7
1161,TreeNode,1.1.1.2.3.3.8.11,3,7
3384,TreeNode,1.1.1.2.3.3.8.11.1,0,8
3385,TreeNode,1.1.1.2.3.3.8.11.2,2,8
5489,TreeNode,1.1.1.2.3.3.8.11.2.1,0,9
5490,TreeNode,1.1.1.2.3.3.8.11.2.2,0,9
5491,TreeNode,1.1.1.2.3.3.8.11.2.3,0,9
5492,TreeNode,1.1.1.2.3.3.8.11.2.4,1,9
7439,TreeNode,1.1.1.2.3.3.8.11.2.4.1,0,10
7440,TreeNode,1.1.1.2.3.3.8.11.2.4.2,0,10
7441,TreeNode,1.1.1.2.3.3.8.11.2.4.3,0,10
7442,TreeNode,1.1.1.2.3.3.8.11.2.4.4,0,10
7443,TreeNode,1.1.1.2.3.3.8.11.2.4.5,0,10
7444,TreeNode,1.1.1.2.3.3.8.11.2.4.6,0,10
7445,TreeNode,1.1.1.2.3.3.8.11.2.4.7,0,10
7446,TreeNode,1.1.1.2.3.3.8.11.2.4.8,0,10
7447,TreeNode,1.1.1.2.3.3.8.11.2.4.9,0,10
5493,TreeNode,1.1.1.2.3.3.8.11.2.5,0,9
5494,TreeNode,1.1.1.2.3.3.8.11.2.6,0,9
5495,TreeNode,1.1.1.2.3.3.8.11.2.7,0,9
5496,TreeNode,1.1.1.2.3.3.8.11.2.8,0,9
5497,TreeNode,1.1.1.2.3.3.8.11.2.9,0,9
3386,TreeNode,1.1.1.2.3.3.8.11.3,0,8
3387,TreeNode,1.1.1.2.3.3.8.11.4,0,8
3388,TreeNode,1.1.1.2.3.3.8.11.5,0,8
3389,TreeNode,1.1.1.2.3.3.8.11.6,0,8
3390,TreeNode,1.1.1.2.3.3.8.11.7,0,8
3391,TreeNode,1.1.1.2.3.3.8.11.8,0,8
3392,TreeNode,1.1.1.2.3.3.8.11.9,0,8
1070,TreeNode,1.1.1.2.3.3.9,0,6
1071,TreeNode,1.1.1.2.3.3.10,0,6
1072,TreeNode,1.1.1.2.3.3.11,0,6
665,TreeNode,1.1.1.2.3.4,1,5
1190,TreeNode,1.1.1.2.3.4.1,0,6
1191,TreeNode,1.1.1.2.3.4.2,0,6
1192,TreeNode,1.1.1.2.3.4.3,0,6
1193,TreeNode,1.1.1.2.3.4.4,0,6
1194,TreeNode,1.1.1.2.3.4.5,0,6
1195,TreeNode,1.1.1.2.3.4.6,0,6
1196,TreeNode,1.1.1.2.3.4.7,0,6
1197,TreeNode,1.1.1.2.3.4.8,0,6
1198,TreeNode,1.1.1.2.3.4.9,0,6
666,TreeNode,1.1.1.2.3.5,2,5
1653,TreeNode,1.1.1.2.3.5.1,0,6
1654,TreeNode,1.1.1.2.3.5.2,0,6
1655,TreeNode,1.1.1.2.3.5.3,0,6
1656,TreeNode,1.1.1.2.3.5.4,1,6
4711,TreeNode,1.1.1.2.3.5.4.1,0,7
4712,TreeNode,1.1.1.2.3.5.4.2,0,7
4713,TreeNode,1.1.1.2.3.5.4.3,0,7
4714,TreeNode,1.1.1.2.3.5.4.4,0,7
4715,TreeNode,1.1.1.2.3.5.4.5,0,7
4716,TreeNode,1.1.1.2.3.5.4.6,0,7
4717,TreeNode,1.1.1.2.3.5.4.7,0,7
4718,TreeNode,1.1.1.2.3.5.4.8,0,7
4719,TreeNode,1.1.1.2.3.5.4.9,0,7
1657,TreeNode,1.1.1.2.3.5.5,0,6
1658,TreeNode,1.1.1.2.3.5.6,0,6
1659,TreeNode,1.1.1.2.3.5.7,0,6
1660,TreeNode,1.1.1.2.3.5.8,0,6
1661,TreeNode,1.1.1.2.3.5.9,0,6
1662,TreeNode,1.1.1.2.3.5.10,0,6
1663,TreeNode,1.1.1.2.3.5.11,0,6
667,TreeNode,1.1.1.2.3.6,1,5
4236,TreeNode,1.1.1.2.3.6.1,0,6
4237,TreeNode,1.1.1.2.3.6.2,0,6
4238,TreeNode,1.1.1.2.3.6.3,0,6
4239,TreeNode,1.1.1.2.3.6.4,0,6
4240,TreeNode,1.1.1.2.3.6.5,0,6
4241,TreeNode,1.1.1.2.3.6.6,0,6
4242,TreeNode,1.1.1.2.3.6.7,0,6
4243,TreeNode,1.1.1.2.3.6.8,0,6
4244,TreeNode,1.1.1.2.3.6.9,0,6
4245,TreeNode,1.1.1.2.3.6.10,0,6
668,TreeNode,1.1.1.2.3.7,1,5
1926,TreeNode,1.1.1.2.3.7.1,0,6
1927,TreeNode,1.1.1.2.3.7.2,0,6
1928,TreeNode,1.1.1.2.3.7.3,0,6
1929,TreeNode,1.1.1.2.3.7.4,0,6
1930,TreeNode,1.1.1.2.3.7.5,0,6
1931,TreeNode,1.1.1.2.3.7.6,0,6
1932,TreeNode,1.1.1.2.3.7.7,0,6
1933,TreeNode,1.1.1.2.3.7.8,0,6
1934,TreeNode,1.1.1.2.3.7.9,0,6
1935,TreeNode,1.1.1.2.3.7.10,0,6
1936,TreeNode,1.1.1.2.3.7.11,0,6
669,TreeNode,1.1.1.2.3.8,0,5
670,TreeNode,1.1.1.2.3.9,1,5
5272,TreeNode,1.1.1.2.3.9.1,0,6
5273,TreeNode,1.1.1.2.3.9.2,0,6
5274,TreeNode,1.1.1.2.3.9.3,0,6
5275,TreeNode,1.1.1.2.3.9.4,0,6
5276,TreeNode,1.1.1.2.3.9.5,0,6
5277,TreeNode,1.1.1.2.3.9.6,0,6
5278,TreeNode,1.1.1.2.3.9.7,0,6
5279,TreeNode,1.1.1.2.3.9.8,0,6
5280,TreeNode,1.1.1.2.3.9.9,0,6
5281,TreeNode,1.1.1.2.3.9.10,0,6
5282,TreeNode,1.1.1.2.3.9.11,0,6
671,TreeNode,1.1.1.2.3.10,5,5
2176,TreeNode,1.1.1.2.3.10.1,0,6
2177,TreeNode,1.1.1.2.3.10.2,1,6
2883,TreeNode,1.1.1.2.3.10.2.1,0,7
2884,TreeNode,1.1.1.2.3.10.2.2,0,7
2885,TreeNode,1.1.1.2.3.10.2.3,0,7
2886,TreeNode,1.1.1.2.3.10.2.4,0,7
2887,TreeNode,1.1.1.2.3.10.2.5,0,7
2888,TreeNode,1.1.1.2.3.10.2.6,0,7
2889,TreeNode,1.1.1.2.3.10.2.7,0,7
2890,TreeNode,1.1.1.2.3.10.2.8,0,7
2891,TreeNode,1.1.1.2.3.10.2.9,0,7
2892,TreeNode,1.1.1.2.3.10.2.10,0,7
2893,TreeNode,1.1.1.2.3.10.2.11,0,7
2178,TreeNode,1.1.1.2.3.10.3,0,6
2179,TreeNode,1.1.1.2.3.10.4,0,6
2180,TreeNode,1.1.1.2.3.10.5,4,6
5666,TreeNode,1.1.1.2.3.10.5.1,3,7
6109,TreeNode,1.1.1.2.3.10.5.1.1,0,8
6110,TreeNode,1.1.1.2.3.10.5.1.2,0,8
6111,TreeNode,1.1.1.2.3.10.5.1.3,0,8
6112,TreeNode,1.1.1.2.3.10.5.1.4,0,8
6113,TreeNode,1.1.1.2.3.10.5.1.5,0,8
6114,TreeNode,1.1.1.2.3.10.5.1.6,0,8
6115,TreeNode,1.1.1.2.3.10.5.1.7,0,8
6116,TreeNode,1.1.1.2.3.10.5.1.8,0,8
6117,TreeNode,1.1.1.2.3.10.5.1.9,0,8
6118,TreeNode,1.1.1.2.3.10.5.1.10,2,8
8188,TreeNode,1.1.1.2.3.10.5.1.10.1,0,9
8189,TreeNode,1.1.1.2.3.10.5.1.10.2,0,9
8190,TreeNode,1.1.1.2.3.10.5.1.10.3,1,9
