id,type,string_id,height,depth
1168,TreeNode,1.1.1.2.4,7,4
1293,TreeNode,1.1.1.2.4.1,0,5
1294,TreeNode,1.1.1.2.4.2,3,5
5072,TreeNode,1.1.1.2.4.2.1,0,6
5073,TreeNode,1.1.1.2.4.2.2,0,6
5074,TreeNode,1.1.1.2.4.2.3,0,6
5075,TreeNode,1.1.1.2.4.2.4,2,6
7134,TreeNode,1.1.1.2.4.2.4.1,0,7
7135,TreeNode,1.1.1.2.4.2.4.2,0,7
7136,TreeNode,1.1.1.2.4.2.4.3,0,7
7137,TreeNode,1.1.1.2.4.2.4.4,1,7
7593,TreeNode,1.1.1.2.4.2.4.4.1,0,8
7594,TreeNode,1.1.1.2.4.2.4.4.2,0,8
7595,TreeNode,1.1.1.2.4.2.4.4.3,0,8
7596,TreeNode,1.1.1.2.4.2.4.4.4,0,8
7138,TreeNode,1.1.1.2.4.2.4.5,0,7
5076,TreeNode,1.1.1.2.4.2.5,0,6
1295,TreeNode,1.1.1.2.4.3,6,5
2331,TreeNode,1.1.1.2.4.3.1,5,6
3423,TreeNode,1.1.1.2.4.3.1.1,0,7
3424,TreeNode,1.1.1.2.4.3.1.2,1,7
7445,TreeNode,1.1.1.2.4.3.1.2.1,0,8
7446,TreeNode,1.1.1.2.4.3.1.2.2,0,8
7447,TreeNode,1.1.1.2.4.3.1.2.3,0,8
7448,TreeNode,1.1.1.2.4.3.1.2.4,0,8
3425,TreeNode,1.1.1.2.4.3.1.3,4,7
4112,TreeNode,1.1.1.2.4.3.1.3.1,0,8
4113,TreeNode,1.1.1.2.4.3.1.3.2,0,8
4114,TreeNode,1.1.1.2.4.3.1.3.3,0,8
4115,TreeNode,1.1.1.2.4.3.1.3.4,3,8
5112,TreeNode,1.1.1.2.4.3.1.3.4.1,0,9
5113,TreeNode,1.1.1.2.4.3.1.3.4.2,2,9
6384,TreeNode,1.1.1.2.4.3.1.3.4.2.1,0,10
6385,TreeNode,1.1.1.2.4.3.1.3.4.2.2,1,10
6414,TreeNode,1.1.1.2.4.3.1.3.4.2.2.1,0,11
6415,TreeNode,1.1.1.2.4.3.1.3.4.2.2.2,0,11
6416,TreeNode,1.1.1.2.4.3.1.3.4.2.2.3,0,11
6386,TreeNode,1.1.1.2.4.3.1.3.4.2.3,0,10
6387,TreeNode,1.1.1.2.4.3.1.3.4.2.4,0,10
6388,TreeNode,1.1.1.2.4.3.1.3.4.2.5,1,10
7118,TreeNode,1.1.1.2.4.3.1.3.4.2.5.1,0,11
7119,TreeNode,1.1.1.2.4.3.1.3.4.2.5.2,0,11
7120,TreeNode,1.1.1.2.4.3.1.3.4.2.5.3,0,11
5114,TreeNode,1.1.1.2.4.3.1.3.4.3,0,9
5115,TreeNode,1.1.1.2.4.3.1.3.4.4,0,9
5116,TreeNode,1.1.1.2.4.3.1.3.4.5,0,9
4116,TreeNode,1.1.1.2.4.3.1.3.5,1,8
6265,TreeNode,1.1.1.2.4.3.1.3.5.1,0,9
6266,TreeNode,1.1.1.2.4.3.1.3.5.2,0,9
6267,TreeNode,1.1.1.2.4.3.1.3.5.3,0,9
3426,TreeNode,1.1.1.2.4.3.1.4,0,7
2332,TreeNode,1.1.1.2.4.3.2,2,6
4710,TreeNode,1.1.1.2.4.3.2.1,0,7
4711,TreeNode,1.1.1.2.4.3.2.2,0,7
4712,TreeNode,1.1.1.2.4.3.2.3,1,7
6922,TreeNode,1.1.1.2.4.3.2.3.1,0,8
6923,TreeNode,1.1.1.2.4.3.2.3.2,0,8
6924,TreeNode,1.1.1.2.4.3.2.3.3,0,8
6925,TreeNode,1.1.1.2.4.3.2.3.4,0,8
4713,TreeNode,1.1.1.2.4.3.2.4,0,7
4714,TreeNode,1.1.1.2.4.3.2.5,0,7
2333,TreeNode,1.1.1.2.4.3.3,0,6
2334,TreeNode,1.1.1.2.4.3.4,0,6
2335,TreeNode,1.1.1.2.4.3.5,2,6
3358,TreeNode,1.1.1.2.4.3.5.1,0,7
3359,TreeNode,1.1.1.2.4.3.5.2,0,7
3360,TreeNode,1.1.1.2.4.3.5.3,1,7
6581,TreeNode,1.1.1.2.4.3.5.3.1,0,8
6582,TreeNode,1.1.1.2.4.3.5.3.2,0,8
6583,TreeNode,1.1.1.2.4.3.5.3.3,0,8
6584,TreeNode,1.1.1.2.4.3.5.3.4,0,8
6585,TreeNode,1.1.1.2.4.3.5.3.5,0,8
1296,TreeNode,1.1.1.2.4.4,0,5
1297,TreeNode,1.1.1.2.4.5,1,5
2506,TreeNode,1.1.1.2.4.5.1,0,6
2507,TreeNode,1.1.1.2.4.5.2,0,6
2508,TreeNode,1.1.1.2.4.5.3,0,6
2509,TreeNode,1.1.1.2.4.5.4,0,6
1169,TreeNode,1.1.1.2.5,4,4
2010,TreeNode,1.1.1.2.5.1,3,5
3082,TreeNode,1.1.1.2.5.1.1,1,6
3491,TreeNode,1.1.1.2.5.1.1.1,0,7
3492,TreeNode,1.1.1.2.5.1.1.2,0,7
3493,TreeNode,1.1.1.2.5.1.1.3,0,7
3494,TreeNode,1.1.1.2.5.1.1.4,0,7
3083,TreeNode,1.1.1.2.5.1.2,0,6
3084,TreeNode,1.1.1.2.5.1.3,0,6
3085,TreeNode,1.1.1.2.5.1.4,2,6
3435,TreeNode,1.1.1.2.5.1.4.1,0,7
3436,TreeNode,1.1.1.2.5.1.4.2,0,7
3437,TreeNode,1.1.1.2.5.1.4.3,1,7
5645,TreeNode,1.1.1.2.5.1.4.3.1,0,8
5646,TreeNode,1.1.1.2.5.1.4.3.2,0,8
5647,TreeNode,1.1.1.2.5.1.4.3.3,0,8
5648,TreeNode,1.1.1.2.5.1.4.3.4,0,8
5649,TreeNode,1.1.1.2.5.1.4.3.5,0,8
3438,TreeNode,1.1.1.2.5.1.4.4,0,7
3086,TreeNode,1.1.1.2.5.1.5,0,6
2011,TreeNode,1.1.1.2.5.2,1,5
8174,TreeNode,1.1.1.2.5.2.1,0,6
8175,TreeNode,1.1.1.2.5.2.2,0,6
8176,TreeNode,1.1.1.2.5.2.3,0,6
2012,TreeNode,1.1.1.2.5.3,1,5
7192,TreeNode,1.1.1.2.5.3.1,0,6
7193,TreeNode,1.1.1.2.5.3.2,0,6
7194,TreeNode,1.1.1.2.5.3.3,0,6
7195,TreeNode,1.1.1.2.5.3.4,0,6
2013,TreeNode,1.1.1.2.5.4,1,5
4897,TreeNode,1.1.1.2.5.4.1,0,6
4898,TreeNode,1.1.1.2.5.4.2,0,6
4899,TreeNode,1.1.1.2.5.4.3,0,6
4900,TreeNode,1.1.1.2.5.4.4,0,6
441,TreeNode,1.1.1.3,6,3
1530,TreeNode,1.1.1.3.1,5,4
1825,TreeNode,1.1.1.3.1.1,0,5
1826,TreeNode,1.1.1.3.1.2,4,5
3529,TreeNode,1.1.1.3.1.2.1,3,6
3637,TreeNode,1.1.1.3.1.2.1.1,0,7
3638,TreeNode,1.1.1.3.1.2.1.2,0,7
3639,TreeNode,1.1.1.3.1.2.1.3,0,7
3640,TreeNode,1.1.1.3.1.2.1.4,2,7
4965,TreeNode,1.1.1.3.1.2.1.4.1,0,8
4966,TreeNode,1.1.1.3.1.2.1.4.2,1,8
5932,TreeNode,1.1.1.3.1.2.1.4.2.1,0,9
5933,TreeNode,1.1.1.3.1.2.1.4.2.2,0,9
5934,TreeNode,1.1.1.3.1.2.1.4.2.3,0,9
5935,TreeNode,1.1.1.3.1.2.1.4.2.4,0,9
4967,TreeNode,1.1.1.3.1.2.1.4.3,0,8
4968,TreeNode,1.1.1.3.1.2.1.4.4,0,8
4969,TreeNode,1.1.1.3.1.2.1.4.5,1,8
9763,TreeNode,1.1.1.3.1.2.1.4.5.1,0,9
9764,TreeNode,1.1.1.3.1.2.1.4.5.2,0,9
9765,TreeNode,1.1.1.3.1.2.1.4.5.3,0,9
9766,TreeNode,1.1.1.3.1.2.1.4.5.4,0,9
9767,TreeNode,1.1.1.3.1.2.1.4.5.5,0,9
3641,TreeNode,1.1.1.3.1.2.1.5,2,7
5085,TreeNode,1.1.1.3.1.2.1.5.1,0,8
5086,TreeNode,1.1.1.3.1.2.1.5.2,1,8
8852,TreeNode,1.1.1.3.1.2.1.5.2.1,0,9
8853,TreeNode,1.1.1.3.1.2.1.5.2.2,0,9
8854,TreeNode,1.1.1.3.1.2.1.5.2.3,0,9
5087,TreeNode,1.1.1.3.1.2.1.5.3,1,8
6915,TreeNode,1.1.1.3.1.2.1.5.3.1,0,9
6916,TreeNode,1.1.1.3.1.2.1.5.3.2,0,9
6917,TreeNode,1.1.1.3.1.2.1.5.3.3,0,9
5088,TreeNode,1.1.1.3.1.2.1.5.4,0,8
3530,TreeNode,1.1.1.3.1.2.2,0,6
3531,TreeNode,1.1.1.3.1.2.3,0,6
3532,TreeNode,1.1.1.3.1.2.4,1,6
9981,TreeNode,1.1.1.3.1.2.4.1,0,7
9982,TreeNode,1.1.1.3.1.2.4.2,0,7
9983,TreeNode,1.1.1.3.1.2.4.3,0,7
9984,TreeNode,1.1.1.3.1.2.4.4,0,7
3533,TreeNode,1.1.1.3.1.2.5,0,6
1827,TreeNode,1.1.1.3.1.3,1,5
9438,TreeNode,1.1.1.3.1.3.1,0,6
9439,TreeNode,1.1.1.3.1.3.2,0,6
9440,TreeNode,1.1.1.3.1.3.3,0,6
1828,TreeNode,1.1.1.3.1.4,2,5
7273,TreeNode,1.1.1.3.1.4.1,1,6
9088,TreeNode,1.1.1.3.1.4.1.1,0,7
9089,TreeNode,1.1.1.3.1.4.1.2,0,7
9090,TreeNode,1.1.1.3.1.4.1.3,0,7
7274,TreeNode,1.1.1.3.1.4.2,0,6
7275,TreeNode,1.1.1.3.1.4.3,1,6
8516,TreeNode,1.1.1.3.1.4.3.1,0,7
8517,TreeNode,1.1.1.3.1.4.3.2,0,7
8518,TreeNode,1.1.1.3.1.4.3.3,0,7
8519,TreeNode,1.1.1.3.1.4.3.4,0,7
7276,TreeNode,1.1.1.3.1.4.4,0,6
7277,TreeNode,1.1.1.3.1.4.5,0,6
1829,TreeNode,1.1.1.3.1.5,4,5
3534,TreeNode,1.1.1.3.1.5.1,3,6
5656,TreeNode,1.1.1.3.1.5.1.1,2,7
6240,TreeNode,1.1.1.3.1.5.1.1.1,0,8
6241,TreeNode,1.1.1.3.1.5.1.1.2,1,8
7671,TreeNode,1.1.1.3.1.5.1.1.2.1,0,9
7672,TreeNode,1.1.1.3.1.5.1.1.2.2,0,9
7673,TreeNode,1.1.1.3.1.5.1.1.2.3,0,9
7674,TreeNode,1.1.1.3.1.5.1.1.2.4,0,9
7675,TreeNode,1.1.1.3.1.5.1.1.2.5,0,9
6242,TreeNode,1.1.1.3.1.5.1.1.3,0,8
6243,TreeNode,1.1.1.3.1.5.1.1.4,0,8
6244,TreeNode,1.1.1.3.1.5.1.1.5,1,8
8855,TreeNode,1.1.1.3.1.5.1.1.5.1,0,9
8856,TreeNode,1.1.1.3.1.5.1.1.5.2,0,9
8857,TreeNode,1.1.1.3.1.5.1.1.5.3,0,9
8858,TreeNode,1.1.1.3.1.5.1.1.5.4,0,9
8859,TreeNode,1.1.1.3.1.5.1.1.5.5,0,9
5657,TreeNode,1.1.1.3.1.5.1.2,0,7
5658,TreeNode,1.1.1.3.1.5.1.3,1,7
8478,TreeNode,1.1.1.3.1.5.1.3.1,0,8
8479,TreeNode,1.1.1.3.1.5.1.3.2,0,8
8480,TreeNode,1.1.1.3.1.5.1.3.3,0,8
8481,TreeNode,1.1.1.3.1.5.1.3.4,0,8
5659,TreeNode,1.1.1.3.1.5.1.4,0,7
5660,TreeNode,1.1.1.3.1.5.1.5,0,7
3535,TreeNode,1.1.1.3.1.5.2,0,6
3536,TreeNode,1.1.1.3.1.5.3,0,6
1531,TreeNode,1.1.1.3.2,1,4
5725,TreeNode,1.1.1.3.2.1,0,5
5726,TreeNode,1.1.1.3.2.2,0,5
5727,TreeNode,1.1.1.3.2.3,0,5
5728,TreeNode,1.1.1.3.2.4,0,5
5729,TreeNode,1.1.1.3.2.5,0,5
1532,TreeNode,1.1.1.3.3,1,4
4278,TreeNode,1.1.1.3.3.1,0,5
4279,TreeNode,1.1.1.3.3.2,0,5
4280,TreeNode,1.1.1.3.3.3,0,5
4281,TreeNode,1.1.1.3.3.4,0,5
1533,TreeNode,1.1.1.3.4,0,4
1534,TreeNode,1.1.1.3.5,0,4
442,TreeNode,1.1.1.4,9,3
468,TreeNode,1.1.1.4.1,4,4
1438,TreeNode,1.1.1.4.1.1,0,5
1439,TreeNode,1.1.1.4.1.2,0,5
1440,TreeNode,1.1.1.4.1.3,0,5
1441,TreeNode,1.1.1.4.1.4,0,5
1442,TreeNode,1.1.1.4.1.5,3,5
2637,TreeNode,1.1.1.4.1.5.1,0,6
2638,TreeNode,1.1.1.4.1.5.2,0,6
2639,TreeNode,1.1.1.4.1.5.3,0,6
2640,TreeNode,1.1.1.4.1.5.4,2,6
4436,TreeNode,1.1.1.4.1.5.4.1,1,7
9135,TreeNode,1.1.1.4.1.5.4.1.1,0,8
9136,TreeNode,1.1.1.4.1.5.4.1.2,0,8
9137,TreeNode,1.1.1.4.1.5.4.1.3,0,8
9138,TreeNode,1.1.1.4.1.5.4.1.4,0,8
9139,TreeNode,1.1.1.4.1.5.4.1.5,0,8
4437,TreeNode,1.1.1.4.1.5.4.2,0,7
4438,TreeNode,1.1.1.4.1.5.4.3,0,7
469,TreeNode,1.1.1.4.2,0,4
470,TreeNode,1.1.1.4.3,8,4
952,TreeNode,1.1.1.4.3.1,1,5
8286,TreeNode,1.1.1.4.3.1.1,0,6
8287,TreeNode,1.1.1.4.3.1.2,0,6
8288,TreeNode,1.1.1.4.3.1.3,0,6
953,TreeNode,1.1.1.4.3.2,4,5
1270,TreeNode,1.1.1.4.3.2.1,3,6
2339,TreeNode,1.1.1.4.3.2.1.1,2,7
5374,TreeNode,1.1.1.4.3.2.1.1.1,0,8
5375,TreeNode,1.1.1.4.3.2.1.1.2,1,8
7926,TreeNode,1.1.1.4.3.2.1.1.2.1,0,9
7927,TreeNode,1.1.1.4.3.2.1.1.2.2,0,9
7928,TreeNode,1.1.1.4.3.2.1.1.2.3,0,9
7929,TreeNode,1.1.1.4.3.2.1.1.2.4,0,9
7930,TreeNode,1.1.1.4.3.2.1.1.2.5,0,9
5376,TreeNode,1.1.1.4.3.2.1.1.3,0,8
2340,TreeNode,1.1.1.4.3.2.1.2,2,7
2736,TreeNode,1.1.1.4.3.2.1.2.1,0,8
2737,TreeNode,1.1.1.4.3.2.1.2.2,0,8
2738,TreeNode,1.1.1.4.3.2.1.2.3,0,8
2739,TreeNode,1.1.1.4.3.2.1.2.4,1,8
3070,TreeNode,1.1.1.4.3.2.1.2.4.1,0,9
3071,TreeNode,1.1.1.4.3.2.1.2.4.2,0,9
3072,TreeNode,1.1.1.4.3.2.1.2.4.3,0,9
3073,TreeNode,1.1.1.4.3.2.1.2.4.4,0,9
2341,TreeNode,1.1.1.4.3.2.1.3,0,7
1271,TreeNode,1.1.1.4.3.2.2,2,6
7223,TreeNode,1.1.1.4.3.2.2.1,1,7
7977,TreeNode,1.1.1.4.3.2.2.1.1,0,8
7978,TreeNode,1.1.1.4.3.2.2.1.2,0,8
7979,TreeNode,1.1.1.4.3.2.2.1.3,0,8
7980,TreeNode,1.1.1.4.3.2.2.1.4,0,8
7224,TreeNode,1.1.1.4.3.2.2.2,0,7
7225,TreeNode,1.1.1.4.3.2.2.3,0,7
1272,TreeNode,1.1.1.4.3.2.3,0,6
1273,TreeNode,1.1.1.4.3.2.4,0,6
1274,TreeNode,1.1.1.4.3.2.5,0,6
954,TreeNode,1.1.1.4.3.3,7,5
1076,TreeNode,1.1.1.4.3.3.1,1,6
3115,TreeNode,1.1.1.4.3.3.1.1,0,7
3116,TreeNode,1.1.1.4.3.3.1.2,0,7
3117,TreeNode,1.1.1.4.3.3.1.3,0,7
1077,TreeNode,1.1.1.4.3.3.2,6,6
1512,TreeNode,1.1.1.4.3.3.2.1,0,7
1513,TreeNode,1.1.1.4.3.3.2.2,0,7
1514,TreeNode,1.1.1.4.3.3.2.3,5,7
1730,TreeNode,1.1.1.4.3.3.2.3.1,1,8
7351,TreeNode,1.1.1.4.3.3.2.3.1.1,0,9
7352,TreeNode,1.1.1.4.3.3.2.3.1.2,0,9
7353,TreeNode,1.1.1.4.3.3.2.3.1.3,0,9
1731,TreeNode,1.1.1.4.3.3.2.3.2,2,8
3024,TreeNode,1.1.1.4.3.3.2.3.2.1,0,9
3025,TreeNode,1.1.1.4.3.3.2.3.2.2,0,9
3026,TreeNode,1.1.1.4.3.3.2.3.2.3,0,9
3027,TreeNode,1.1.1.4.3.3.2.3.2.4,0,9
3028,TreeNode,1.1.1.4.3.3.2.3.2.5,1,9
3431,TreeNode,1.1.1.4.3.3.2.3.2.5.1,0,10
3432,TreeNode,1.1.1.4.3.3.2.3.2.5.2,0,10
3433,TreeNode,1.1.1.4.3.3.2.3.2.5.3,0,10
3434,TreeNode,1.1.1.4.3.3.2.3.2.5.4,0,10
1732,TreeNode,1.1.1.4.3.3.2.3.3,0,8
1733,TreeNode,1.1.1.4.3.3.2.3.4,0,8
1734,TreeNode,1.1.1.4.3.3.2.3.5,4,8
2058,TreeNode,1.1.1.4.3.3.2.3.5.1,3,9
3896,TreeNode,1.1.1.4.3.3.2.3.5.1.1,0,10
3897,TreeNode,1.1.1.4.3.3.2.3.5.1.2,2,10
9702,TreeNode,1.1.1.4.3.3.2.3.5.1.2.1,0,11
9703,TreeNode,1.1.1.4.3.3.2.3.5.1.2.2,0,11
9704,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3,1,11
9790,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3.1,0,12
9791,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3.2,0,12
9792,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3.3,0,12
9793,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3.4,0,12
9794,TreeNode,1.1.1.4.3.3.2.3.5.1.2.3.5,0,12
9705,TreeNode,1.1.1.4.3.3.2.3.5.1.2.4,0,11
3898,TreeNode,1.1.1.4.3.3.2.3.5.1.3,0,10
3899,TreeNode,1.1.1.4.3.3.2.3.5.1.4,0,10
3900,TreeNode,1.1.1.4.3.3.2.3.5.1.5,0,10
2059,TreeNode,1.1.1.4.3.3.2.3.5.2,1,9
2707,TreeNode,1.1.1.4.3.3.2.3.5.2.1,0,10
2708,TreeNode,1.1.1.4.3.3.2.3.5.2.2,0,10
2709,TreeNode,1.1.1.4.3.3.2.3.5.2.3,0,10
2710,TreeNode,1.1.1.4.3.3.2.3.5.2.4,0,10
2060,TreeNode,1.1.1.4.3.3.2.3.5.3,0,9
1515,TreeNode,1.1.1.4.3.3.2.4,2,7
5370,TreeNode,1.1.1.4.3.3.2.4.1,1,8
6543,TreeNode,1.1.1.4.3.3.2.4.1.1,0,9
6544,TreeNode,1.1.1.4.3.3.2.4.1.2,0,9
6545,TreeNode,1.1.1.4.3.3.2.4.1.3,0,9
5371,TreeNode,1.1.1.4.3.3.2.4.2,1,8
7358,TreeNode,1.1.1.4.3.3.2.4.2.1,0,9
7359,TreeNode,1.1.1.4.3.3.2.4.2.2,0,9
7360,TreeNode,1.1.1.4.3.3.2.4.2.3,0,9
7361,TreeNode,1.1.1.4.3.3.2.4.2.4,0,9
5372,TreeNode,1.1.1.4.3.3.2.4.3,0,8
5373,TreeNode,1.1.1.4.3.3.2.4.4,0,8
1516,TreeNode,1.1.1.4.3.3.2.5,0,7
1078,TreeNode,1.1.1.4.3.3.3,1,6
7752,TreeNode,1.1.1.4.3.3.3.1,0,7
7753,TreeNode,1.1.1.4.3.3.3.2,0,7
7754,TreeNode,1.1.1.4.3.3.3.3,0,7
7755,TreeNode,1.1.1.4.3.3.3.4,0,7
7756,TreeNode,1.1.1.4.3.3.3.5,0,7
1079,TreeNode,1.1.1.4.3.3.4,0,6
471,TreeNode,1.1.1.4.4,0,4
443,TreeNode,1.1.1.5,0,3
29,TreeNode,1.1.2,9,2
192,TreeNode,1.1.2.1,0,3
193,TreeNode,1.1.2.2,7,3
636,TreeNode,1.1.2.2.1,6,4
1340,TreeNode,1.1.2.2.1.1,1,5
2268,TreeNode,1.1.2.2.1.1.1,0,6
2269,TreeNode,1.1.2.2.1.1.2,0,6
2270,TreeNode,1.1.2.2.1.1.3,0,6
1341,TreeNode,1.1.2.2.1.2,5,5
1895,TreeNode,1.1.2.2.1.2.1,4,6
2022,TreeNode,1.1.2.2.1.2.1.1,0,7
2023,TreeNode,1.1.2.2.1.2.1.2,3,7
5666,TreeNode,1.1.2.2.1.2.1.2.1,0,8
5667,TreeNode,1.1.2.2.1.2.1.2.2,2,8
6725,TreeNode,1.1.2.2.1.2.1.2.2.1,0,9
6726,TreeNode,1.1.2.2.1.2.1.2.2.2,0,9
6727,TreeNode,1.1.2.2.1.2.1.2.2.3,1,9
6811,TreeNode,1.1.2.2.1.2.1.2.2.3.1,0,10
6812,TreeNode,1.1.2.2.1.2.1.2.2.3.2,0,10
6813,TreeNode,1.1.2.2.1.2.1.2.2.3.3,0,10
6814,TreeNode,1.1.2.2.1.2.1.2.2.3.4,0,10
5668,TreeNode,1.1.2.2.1.2.1.2.3,1,8
8934,TreeNode,1.1.2.2.1.2.1.2.3.1,0,9
8935,TreeNode,1.1.2.2.1.2.1.2.3.2,0,9
8936,TreeNode,1.1.2.2.1.2.1.2.3.3,0,9
2024,TreeNode,1.1.2.2.1.2.1.3,0,7
2025,TreeNode,1.1.2.2.1.2.1.4,2,7
3985,TreeNode,1.1.2.2.1.2.1.4.1,0,8
3986,TreeNode,1.1.2.2.1.2.1.4.2,0,8
3987,TreeNode,1.1.2.2.1.2.1.4.3,0,8
3988,TreeNode,1.1.2.2.1.2.1.4.4,1,8
4875,TreeNode,1.1.2.2.1.2.1.4.4.1,0,9
4876,TreeNode,1.1.2.2.1.2.1.4.4.2,0,9
4877,TreeNode,1.1.2.2.1.2.1.4.4.3,0,9
4878,TreeNode,1.1.2.2.1.2.1.4.4.4,0,9
2026,TreeNode,1.1.2.2.1.2.1.5,1,7
5793,TreeNode,1.1.2.2.1.2.1.5.1,0,8
5794,TreeNode,1.1.2.2.1.2.1.5.2,0,8
5795,TreeNode,1.1.2.2.1.2.1.5.3,0,8
5796,TreeNode,1.1.2.2.1.2.1.5.4,0,8
5797,TreeNode,1.1.2.2.1.2.1.5.5,0,8
1896,TreeNode,1.1.2.2.1.2.2,4,6
2123,TreeNode,1.1.2.2.1.2.2.1,3,7
2538,TreeNode,1.1.2.2.1.2.2.1.1,2,8
6992,TreeNode,1.1.2.2.1.2.2.1.1.1,1,9
7064,TreeNode,1.1.2.2.1.2.2.1.1.1.1,0,10
7065,TreeNode,1.1.2.2.1.2.2.1.1.1.2,0,10
7066,TreeNode,1.1.2.2.1.2.2.1.1.1.3,0,10
7067,TreeNode,1.1.2.2.1.2.2.1.1.1.4,0,10
6993,TreeNode,1.1.2.2.1.2.2.1.1.2,0,9
6994,TreeNode,1.1.2.2.1.2.2.1.1.3,0,9
6995,TreeNode,1.1.2.2.1.2.2.1.1.4,0,9
6996,TreeNode,1.1.2.2.1.2.2.1.1.5,0,9
2539,TreeNode,1.1.2.2.1.2.2.1.2,0,8
2540,TreeNode,1.1.2.2.1.2.2.1.3,0,8
2541,TreeNode,1.1.2.2.1.2.2.1.4,0,8
2124,TreeNode,1.1.2.2.1.2.2.2,0,7
2125,TreeNode,1.1.2.2.1.2.2.3,0,7
2126,TreeNode,1.1.2.2.1.2.2.4,0,7
1897,TreeNode,1.1.2.2.1.2.3,0,6
1342,TreeNode,1.1.2.2.1.3,2,5
5841,TreeNode,1.1.2.2.1.3.1,0,6
5842,TreeNode,1.1.2.2.1.3.2,1,6
9720,TreeNode,1.1.2.2.1.3.2.1,0,7
9721,TreeNode,1.1.2.2.1.3.2.2,0,7
9722,TreeNode,1.1.2.2.1.3.2.3,0,7
5843,TreeNode,1.1.2.2.1.3.3,0,6
637,TreeNode,1.1.2.2.2,0,4
638,TreeNode,1.1.2.2.3,0,4
639,TreeNode,1.1.2.2.4,0,4
640,TreeNode,1.1.2.2.5,0,4
194,TreeNode,1.1.2.3,8,3
805,TreeNode,1.1.2.3.1,0,4
806,TreeNode,1.1.2.3.2,7,4
1735,TreeNode,1.1.2.3.2.1,0,5
1736,TreeNode,1.1.2.3.2.2,4,5
2728,TreeNode,1.1.2.3.2.2.1,1,6
6570,TreeNode,1.1.2.3.2.2.1.1,0,7
6571,TreeNode,1.1.2.3.2.2.1.2,0,7
6572,TreeNode,1.1.2.3.2.2.1.3,0,7
6573,TreeNode,1.1.2.3.2.2.1.4,0,7
2729,TreeNode,1.1.2.3.2.2.2,0,6
2730,TreeNode,1.1.2.3.2.2.3,2,6
3661,TreeNode,1.1.2.3.2.2.3.1,0,7
3662,TreeNode,1.1.2.3.2.2.3.2,1,7
3703,TreeNode,1.1.2.3.2.2.3.2.1,0,8
3704,TreeNode,1.1.2.3.2.2.3.2.2,0,8
3705,TreeNode,1.1.2.3.2.2.3.2.3,0,8
3663,TreeNode,1.1.2.3.2.2.3.3,0,7
3664,TreeNode,1.1.2.3.2.2.3.4,0,7
