id,type,string_id,height,depth
20,TreeNode,1.2.3.2.1,0,4
21,TreeNode,1.2.3.2.2,5,4
27,TreeNode,1.2.3.2.2.1,4,5
40,TreeNode,1.2.3.2.2.1.1,3,6
51,TreeNode,1.2.3.2.2.1.1.1,2,7
104,TreeNode,1.2.3.2.2.1.1.1.1,1,8
168,TreeNode,1.2.3.2.2.1.1.1.1.1,0,9
105,TreeNode,1.2.3.2.2.1.1.1.2,1,8
175,TreeNode,1.2.3.2.2.1.1.1.2.1,0,9
176,TreeNode,1.2.3.2.2.1.1.1.2.2,0,9
52,TreeNode,1.2.3.2.2.1.1.2,0,7
53,TreeNode,1.2.3.2.2.1.1.3,0,7
41,TreeNode,1.2.3.2.2.1.2,1,6
74,TreeNode,1.2.3.2.2.1.2.1,0,7
28,TreeNode,1.2.3.2.2.2,4,5
49,TreeNode,1.2.3.2.2.2.1,3,6
66,TreeNode,1.2.3.2.2.2.1.1,2,7
88,TreeNode,1.2.3.2.2.2.1.1.1,1,8
138,TreeNode,1.2.3.2.2.2.1.1.1.1,0,9
89,TreeNode,1.2.3.2.2.2.1.1.2,1,8
188,TreeNode,1.2.3.2.2.2.1.1.2.1,0,9
90,TreeNode,1.2.3.2.2.2.1.1.3,1,8
178,TreeNode,1.2.3.2.2.2.1.1.3.1,0,9
67,TreeNode,1.2.3.2.2.2.1.2,2,7
112,TreeNode,1.2.3.2.2.2.1.2.1,1,8
185,TreeNode,1.2.3.2.2.2.1.2.1.1,0,9
186,TreeNode,1.2.3.2.2.2.1.2.1.2,0,9
187,TreeNode,1.2.3.2.2.2.1.2.1.3,0,9
113,TreeNode,1.2.3.2.2.2.1.2.2,1,8
177,TreeNode,1.2.3.2.2.2.1.2.2.1,0,9
114,TreeNode,1.2.3.2.2.2.1.2.3,1,8
126,TreeNode,1.2.3.2.2.2.1.2.3.1,0,9
127,TreeNode,1.2.3.2.2.2.1.2.3.2,0,9
128,TreeNode,1.2.3.2.2.2.1.2.3.3,0,9
68,TreeNode,1.2.3.2.2.2.1.3,1,7
106,TreeNode,1.2.3.2.2.2.1.3.1,0,8
13,TreeNode,1.2.3.3,6,3
17,TreeNode,1.2.3.3.1,5,4
32,TreeNode,1.2.3.3.1.1,4,5
39,TreeNode,1.2.3.3.1.1.1,3,6
72,TreeNode,1.2.3.3.1.1.1.1,2,7
121,TreeNode,1.2.3.3.1.1.1.1.1,1,8
191,TreeNode,1.2.3.3.1.1.1.1.1.1,0,9
192,TreeNode,1.2.3.3.1.1.1.1.1.2,0,9
122,TreeNode,1.2.3.3.1.1.1.1.2,1,8
153,TreeNode,1.2.3.3.1.1.1.1.2.1,0,9
154,TreeNode,1.2.3.3.1.1.1.1.2.2,0,9
155,TreeNode,1.2.3.3.1.1.1.1.2.3,0,9
123,TreeNode,1.2.3.3.1.1.1.1.3,1,8
139,TreeNode,1.2.3.3.1.1.1.1.3.1,0,9
73,TreeNode,1.2.3.3.1.1.1.2,0,7
33,TreeNode,1.2.3.3.1.2,4,5
37,TreeNode,1.2.3.3.1.2.1,1,6
80,TreeNode,1.2.3.3.1.2.1.1,0,7
38,TreeNode,1.2.3.3.1.2.2,3,6
64,TreeNode,1.2.3.3.1.2.2.1,2,7
98,TreeNode,1.2.3.3.1.2.2.1.1,0,8
99,TreeNode,1.2.3.3.1.2.2.1.2,1,8
172,TreeNode,1.2.3.3.1.2.2.1.2.1,0,9
173,TreeNode,1.2.3.3.1.2.2.1.2.2,0,9
174,TreeNode,1.2.3.3.1.2.2.1.2.3,0,9
100,TreeNode,1.2.3.3.1.2.2.1.3,0,8
34,TreeNode,1.2.3.3.1.3,0,5
18,TreeNode,1.2.3.3.2,5,4
22,TreeNode,1.2.3.3.2.1,4,5
50,TreeNode,1.2.3.3.2.1.1,3,6
75,TreeNode,1.2.3.3.2.1.1.1,2,7
91,TreeNode,1.2.3.3.2.1.1.1.1,1,8
146,TreeNode,1.2.3.3.2.1.1.1.1.1,0,9
92,TreeNode,1.2.3.3.2.1.1.1.2,0,8
93,TreeNode,1.2.3.3.2.1.1.1.3,1,8
143,TreeNode,1.2.3.3.2.1.1.1.3.1,0,9
144,TreeNode,1.2.3.3.2.1.1.1.3.2,0,9
145,TreeNode,1.2.3.3.2.1.1.1.3.3,0,9
76,TreeNode,1.2.3.3.2.1.1.2,2,7
107,TreeNode,1.2.3.3.2.1.1.2.1,1,8
159,TreeNode,1.2.3.3.2.1.1.2.1.1,0,9
160,TreeNode,1.2.3.3.2.1.1.2.1.2,0,9
161,TreeNode,1.2.3.3.2.1.1.2.1.3,0,9
108,TreeNode,1.2.3.3.2.1.1.2.2,1,8
193,TreeNode,1.2.3.3.2.1.1.2.2.1,0,9
194,TreeNode,1.2.3.3.2.1.1.2.2.2,0,9
195,TreeNode,1.2.3.3.2.1.1.2.2.3,0,9
5,TreeNode,1.3,0,1
198,TreeNode,2,4,0
199,TreeNode,2.1,3,1
200,TreeNode,2.1.1,0,2
201,TreeNode,2.1.2,2,2
203,TreeNode,2.1.2.1,1,3
210,TreeNode,2.1.2.1.1,0,4
211,TreeNode,2.1.2.1.2,0,4
212,TreeNode,2.1.2.1.3,0,4
202,TreeNode,2.1.3,2,2
204,TreeNode,2.1.3.1,1,3
207,TreeNode,2.1.3.1.1,0,4
208,TreeNode,2.1.3.1.2,0,4
209,TreeNode,2.1.3.1.3,0,4
205,TreeNode,2.1.3.2,0,3
206,TreeNode,2.1.3.3,1,3
213,TreeNode,2.1.3.3.1,0,4
214,TreeNode,2.1.3.3.2,0,4
215,TreeNode,2.1.3.3.3,0,4
216,TreeNode,3,9,0
217,TreeNode,3.1,8,1
218,TreeNode,3.1.1,7,2
220,TreeNode,3.1.1.1,6,3
224,TreeNode,3.1.1.1.1,5,4
228,TreeNode,3.1.1.1.1.1,4,5
233,TreeNode,3.1.1.1.1.1.1,3,6
240,TreeNode,3.1.1.1.1.1.1.1,0,7
241,TreeNode,3.1.1.1.1.1.1.2,2,7
251,TreeNode,3.1.1.1.1.1.1.2.1,1,8
254,TreeNode,3.1.1.1.1.1.1.2.1.1,0,9
252,TreeNode,3.1.1.1.1.1.1.2.2,1,8
258,TreeNode,3.1.1.1.1.1.1.2.2.1,0,9
253,TreeNode,3.1.1.1.1.1.1.2.3,1,8
259,TreeNode,3.1.1.1.1.1.1.2.3.1,0,9
234,TreeNode,3.1.1.1.1.1.2,1,6
242,TreeNode,3.1.1.1.1.1.2.1,0,7
243,TreeNode,3.1.1.1.1.1.2.2,0,7
229,TreeNode,3.1.1.1.1.2,0,5
225,TreeNode,3.1.1.1.2,5,4
231,TreeNode,3.1.1.1.2.1,4,5
235,TreeNode,3.1.1.1.2.1.1,3,6
237,TreeNode,3.1.1.1.2.1.1.1,2,7
244,TreeNode,3.1.1.1.2.1.1.1.1,1,8
256,TreeNode,3.1.1.1.2.1.1.1.1.1,0,9
257,TreeNode,3.1.1.1.2.1.1.1.1.2,0,9
245,TreeNode,3.1.1.1.2.1.1.1.2,0,8
246,TreeNode,3.1.1.1.2.1.1.1.3,1,8
260,TreeNode,3.1.1.1.2.1.1.1.3.1,0,9
261,TreeNode,3.1.1.1.2.1.1.1.3.2,0,9
236,TreeNode,3.1.1.1.2.1.2,3,6
238,TreeNode,3.1.1.1.2.1.2.1,2,7
247,TreeNode,3.1.1.1.2.1.2.1.1,0,8
248,TreeNode,3.1.1.1.2.1.2.1.2,1,8
262,TreeNode,3.1.1.1.2.1.2.1.2.1,0,9
239,TreeNode,3.1.1.1.2.1.2.2,2,7
249,TreeNode,3.1.1.1.2.1.2.2.1,1,8
255,TreeNode,3.1.1.1.2.1.2.2.1.1,0,9
250,TreeNode,3.1.1.1.2.1.2.2.2,0,8
232,TreeNode,3.1.1.1.2.2,0,5
221,TreeNode,3.1.1.2,1,3
226,TreeNode,3.1.1.2.1,0,4
219,TreeNode,3.1.2,3,2
222,TreeNode,3.1.2.1,2,3
227,TreeNode,3.1.2.1.1,1,4
230,TreeNode,3.1.2.1.1.1,0,5
223,TreeNode,3.1.2.2,0,3
263,TreeNode,4,5,0
264,TreeNode,4.1,4,1
266,TreeNode,4.1.1,3,2
274,TreeNode,4.1.1.1,2,3
297,TreeNode,4.1.1.1.1,1,4
304,TreeNode,4.1.1.1.1.1,0,5
298,TreeNode,4.1.1.1.2,0,4
275,TreeNode,4.1.1.2,2,3
283,TreeNode,4.1.1.2.1,1,4
318,TreeNode,4.1.1.2.1.1,0,5
276,TreeNode,4.1.1.3,2,3
289,TreeNode,4.1.1.3.1,0,4
290,TreeNode,4.1.1.3.2,1,4
303,TreeNode,4.1.1.3.2.1,0,5
291,TreeNode,4.1.1.3.3,1,4
305,TreeNode,4.1.1.3.3.1,0,5
306,TreeNode,4.1.1.3.3.2,0,5
307,TreeNode,4.1.1.3.3.3,0,5
267,TreeNode,4.1.2,1,2
277,TreeNode,4.1.2.1,0,3
278,TreeNode,4.1.2.2,0,3
279,TreeNode,4.1.2.3,0,3
268,TreeNode,4.1.3,3,2
273,TreeNode,4.1.3.1,2,3
295,TreeNode,4.1.3.1.1,1,4
314,TreeNode,4.1.3.1.1.1,0,5
315,TreeNode,4.1.3.1.1.2,0,5
296,TreeNode,4.1.3.1.2,1,4
299,TreeNode,4.1.3.1.2.1,0,5
300,TreeNode,4.1.3.1.2.2,0,5
265,TreeNode,4.2,4,1
269,TreeNode,4.2.1,3,2
280,TreeNode,4.2.1.1,2,3
285,TreeNode,4.2.1.1.1,1,4
316,TreeNode,4.2.1.1.1.1,0,5
317,TreeNode,4.2.1.1.1.2,0,5
286,TreeNode,4.2.1.1.2,1,4
312,TreeNode,4.2.1.1.2.1,0,5
313,TreeNode,4.2.1.1.2.2,0,5
270,TreeNode,4.2.2,3,2
281,TreeNode,4.2.2.1,2,3
292,TreeNode,4.2.2.1.1,0,4
293,TreeNode,4.2.2.1.2,1,4
310,TreeNode,4.2.2.1.2.1,0,5
311,TreeNode,4.2.2.1.2.2,0,5
294,TreeNode,4.2.2.1.3,1,4
301,TreeNode,4.2.2.1.3.1,0,5
302,TreeNode,4.2.2.1.3.2,0,5
282,TreeNode,4.2.2.2,2,3
287,TreeNode,4.2.2.2.1,0,4
288,TreeNode,4.2.2.2.2,1,4
319,TreeNode,4.2.2.2.2.1,0,5
320,TreeNode,4.2.2.2.2.2,0,5
321,TreeNode,4.2.2.2.2.3,0,5
271,TreeNode,4.2.3,3,2
272,TreeNode,4.2.3.1,2,3
284,TreeNode,4.2.3.1.1,1,4
308,TreeNode,4.2.3.1.1.1,0,5
309,TreeNode,4.2.3.1.1.2,0,5
322,TreeNode,5,9,0
323,TreeNode,5.1,8,1
327,TreeNode,5.1.1,7,2
333,TreeNode,5.1.1.1,6,3
336,TreeNode,5.1.1.1.1,5,4
356,TreeNode,5.1.1.1.1.1,4,5
391,TreeNode,5.1.1.1.1.1.1,0,6
392,TreeNode,5.1.1.1.1.1.2,3,6
415,TreeNode,5.1.1.1.1.1.2.1,2,7
501,TreeNode,5.1.1.1.1.1.2.1.1,1,8
595,TreeNode,5.1.1.1.1.1.2.1.1.1,0,9
596,TreeNode,5.1.1.1.1.1.2.1.1.2,0,9
502,TreeNode,5.1.1.1.1.1.2.1.2,0,8
416,TreeNode,5.1.1.1.1.1.2.2,2,7
555,TreeNode,5.1.1.1.1.1.2.2.1,1,8
668,TreeNode,5.1.1.1.1.1.2.2.1.1,0,9
669,TreeNode,5.1.1.1.1.1.2.2.1.2,0,9
670,TreeNode,5.1.1.1.1.1.2.2.1.3,0,9
417,TreeNode,5.1.1.1.1.1.2.3,2,7
546,TreeNode,5.1.1.1.1.1.2.3.1,1,8
561,TreeNode,5.1.1.1.1.1.2.3.1.1,0,9
562,TreeNode,5.1.1.1.1.1.2.3.1.2,0,9
563,TreeNode,5.1.1.1.1.1.2.3.1.3,0,9
547,TreeNode,5.1.1.1.1.1.2.3.2,1,8
614,TreeNode,5.1.1.1.1.1.2.3.2.1,0,9
337,TreeNode,5.1.1.1.2,5,4
353,TreeNode,5.1.1.1.2.1,4,5
389,TreeNode,5.1.1.1.2.1.1,3,6
413,TreeNode,5.1.1.1.2.1.1.1,2,7
470,TreeNode,5.1.1.1.2.1.1.1.1,0,8
471,TreeNode,5.1.1.1.2.1.1.1.2,1,8
681,TreeNode,5.1.1.1.2.1.1.1.2.1,0,9
414,TreeNode,5.1.1.1.2.1.1.2,0,7
390,TreeNode,5.1.1.1.2.1.2,3,6
448,TreeNode,5.1.1.1.2.1.2.1,1,7
550,TreeNode,5.1.1.1.2.1.2.1.1,0,8
449,TreeNode,5.1.1.1.2.1.2.2,2,7
503,TreeNode,5.1.1.1.2.1.2.2.1,1,8
688,TreeNode,5.1.1.1.2.1.2.2.1.1,0,9
689,TreeNode,5.1.1.1.2.1.2.2.1.2,0,9
690,TreeNode,5.1.1.1.2.1.2.2.1.3,0,9
450,TreeNode,5.1.1.1.2.1.2.3,2,7
539,TreeNode,5.1.1.1.2.1.2.3.1,1,8
564,TreeNode,5.1.1.1.2.1.2.3.1.1,0,9
565,TreeNode,5.1.1.1.2.1.2.3.1.2,0,9
540,TreeNode,5.1.1.1.2.1.2.3.2,1,8
629,TreeNode,5.1.1.1.2.1.2.3.2.1,0,9
630,TreeNode,5.1.1.1.2.1.2.3.2.2,0,9
354,TreeNode,5.1.1.1.2.2,1,5
397,TreeNode,5.1.1.1.2.2.1,0,6
355,TreeNode,5.1.1.1.2.3,0,5
334,TreeNode,5.1.1.2,6,3
341,TreeNode,5.1.1.2.1,5,4
360,TreeNode,5.1.1.2.1.1,2,5
377,TreeNode,5.1.1.2.1.1.1,1,6
454,TreeNode,5.1.1.2.1.1.1.1,0,7
361,TreeNode,5.1.1.2.1.2,4,5
380,TreeNode,5.1.1.2.1.2.1,3,6
423,TreeNode,5.1.1.2.1.2.1.1,2,7
532,TreeNode,5.1.1.2.1.2.1.1.1,0,8
533,TreeNode,5.1.1.2.1.2.1.1.2,1,8
588,TreeNode,5.1.1.2.1.2.1.1.2.1,0,9
589,TreeNode,5.1.1.2.1.2.1.1.2.2,0,9
590,TreeNode,5.1.1.2.1.2.1.1.2.3,0,9
534,TreeNode,5.1.1.2.1.2.1.1.3,1,8
636,TreeNode,5.1.1.2.1.2.1.1.3.1,0,9
637,TreeNode,5.1.1.2.1.2.1.1.3.2,0,9
638,TreeNode,5.1.1.2.1.2.1.1.3.3,0,9
424,TreeNode,5.1.1.2.1.2.1.2,2,7
509,TreeNode,5.1.1.2.1.2.1.2.1,1,8
678,TreeNode,5.1.1.2.1.2.1.2.1.1,0,9
679,TreeNode,5.1.1.2.1.2.1.2.1.2,0,9
680,TreeNode,5.1.1.2.1.2.1.2.1.3,0,9
510,TreeNode,5.1.1.2.1.2.1.2.2,0,8
511,TreeNode,5.1.1.2.1.2.1.2.3,1,8
591,TreeNode,5.1.1.2.1.2.1.2.3.1,0,9
592,TreeNode,5.1.1.2.1.2.1.2.3.2,0,9
593,TreeNode,5.1.1.2.1.2.1.2.3.3,0,9
425,TreeNode,5.1.1.2.1.2.1.3,2,7
465,TreeNode,5.1.1.2.1.2.1.3.1,1,8
676,TreeNode,5.1.1.2.1.2.1.3.1.1,0,9
466,TreeNode,5.1.1.2.1.2.1.3.2,0,8
467,TreeNode,5.1.1.2.1.2.1.3.3,1,8
671,TreeNode,5.1.1.2.1.2.1.3.3.1,0,9
381,TreeNode,5.1.1.2.1.2.2,3,6
418,TreeNode,5.1.1.2.1.2.2.1,2,7
548,TreeNode,5.1.1.2.1.2.2.1.1,1,8
578,TreeNode,5.1.1.2.1.2.2.1.1.1,0,9
579,TreeNode,5.1.1.2.1.2.2.1.1.2,0,9
419,TreeNode,5.1.1.2.1.2.2.2,2,7
487,TreeNode,5.1.1.2.1.2.2.2.1,1,8
577,TreeNode,5.1.1.2.1.2.2.2.1.1,0,9
488,TreeNode,5.1.1.2.1.2.2.2.2,1,8
633,TreeNode,5.1.1.2.1.2.2.2.2.1,0,9
634,TreeNode,5.1.1.2.1.2.2.2.2.2,0,9
635,TreeNode,5.1.1.2.1.2.2.2.2.3,0,9
489,TreeNode,5.1.1.2.1.2.2.2.3,0,8
420,TreeNode,5.1.1.2.1.2.2.3,2,7
516,TreeNode,5.1.1.2.1.2.2.3.1,0,8
517,TreeNode,5.1.1.2.1.2.2.3.2,1,8
605,TreeNode,5.1.1.2.1.2.2.3.2.1,0,9
606,TreeNode,5.1.1.2.1.2.2.3.2.2,0,9
382,TreeNode,5.1.1.2.1.2.3,3,6
421,TreeNode,5.1.1.2.1.2.3.1,2,7
551,TreeNode,5.1.1.2.1.2.3.1.1,1,8
657,TreeNode,5.1.1.2.1.2.3.1.1.1,0,9
658,TreeNode,5.1.1.2.1.2.3.1.1.2,0,9
659,TreeNode,5.1.1.2.1.2.3.1.1.3,0,9
422,TreeNode,5.1.1.2.1.2.3.2,2,7
490,TreeNode,5.1.1.2.1.2.3.2.1,1,8
655,TreeNode,5.1.1.2.1.2.3.2.1.1,0,9
656,TreeNode,5.1.1.2.1.2.3.2.1.2,0,9
491,TreeNode,5.1.1.2.1.2.3.2.2,0,8
362,TreeNode,5.1.1.2.1.3,1,5
375,TreeNode,5.1.1.2.1.3.1,0,6
376,TreeNode,5.1.1.2.1.3.2,0,6
342,TreeNode,5.1.1.2.2,5,4
347,TreeNode,5.1.1.2.2.1,4,5
398,TreeNode,5.1.1.2.2.1.1,0,6
399,TreeNode,5.1.1.2.2.1.2,3,6
432,TreeNode,5.1.1.2.2.1.2.1,2,7
468,TreeNode,5.1.1.2.2.1.2.1.1,1,8
698,TreeNode,5.1.1.2.2.1.2.1.1.1,0,9
699,TreeNode,5.1.1.2.2.1.2.1.1.2,0,9
400,TreeNode,5.1.1.2.2.1.3,0,6
343,TreeNode,5.1.1.2.3,5,4
348,TreeNode,5.1.1.2.3.1,2,5
387,TreeNode,5.1.1.2.3.1.1,0,6
388,TreeNode,5.1.1.2.3.1.2,1,6
445,TreeNode,5.1.1.2.3.1.2.1,0,7
349,TreeNode,5.1.1.2.3.2,4,5
393,TreeNode,5.1.1.2.3.2.1,3,6
407,TreeNode,5.1.1.2.3.2.1.1,2,7
558,TreeNode,5.1.1.2.3.2.1.1.1,1,8
612,TreeNode,5.1.1.2.3.2.1.1.1.1,0,9
613,TreeNode,5.1.1.2.3.2.1.1.1.2,0,9
559,TreeNode,5.1.1.2.3.2.1.1.2,0,8
408,TreeNode,5.1.1.2.3.2.1.2,2,7
549,TreeNode,5.1.1.2.3.2.1.2.1,1,8
602,TreeNode,5.1.1.2.3.2.1.2.1.1,0,9
603,TreeNode,5.1.1.2.3.2.1.2.1.2,0,9
409,TreeNode,5.1.1.2.3.2.1.3,2,7
519,TreeNode,5.1.1.2.3.2.1.3.1,1,8
695,TreeNode,5.1.1.2.3.2.1.3.1.1,0,9
350,TreeNode,5.1.1.2.3.3,4,5
394,TreeNode,5.1.1.2.3.3.1,3,6
461,TreeNode,5.1.1.2.3.3.1.1,2,7
524,TreeNode,5.1.1.2.3.3.1.1.1,1,8
645,TreeNode,5.1.1.2.3.3.1.1.1.1,0,9
646,TreeNode,5.1.1.2.3.3.1.1.1.2,0,9
525,TreeNode,5.1.1.2.3.3.1.1.2,1,8
686,TreeNode,5.1.1.2.3.3.1.1.2.1,0,9
687,TreeNode,5.1.1.2.3.3.1.1.2.2,0,9
526,TreeNode,5.1.1.2.3.3.1.1.3,1,8
566,TreeNode,5.1.1.2.3.3.1.1.3.1,0,9
567,TreeNode,5.1.1.2.3.3.1.1.3.2,0,9
568,TreeNode,5.1.1.2.3.3.1.1.3.3,0,9
462,TreeNode,5.1.1.2.3.3.1.2,0,7
395,TreeNode,5.1.1.2.3.3.2,3,6
460,TreeNode,5.1.1.2.3.3.2.1,2,7
492,TreeNode,5.1.1.2.3.3.2.1.1,0,8
493,TreeNode,5.1.1.2.3.3.2.1.2,1,8
672,TreeNode,5.1.1.2.3.3.2.1.2.1,0,9
494,TreeNode,5.1.1.2.3.3.2.1.3,0,8
396,TreeNode,5.1.1.2.3.3.3,3,6
446,TreeNode,5.1.1.2.3.3.3.1,2,7
541,TreeNode,5.1.1.2.3.3.3.1.1,0,8
542,TreeNode,5.1.1.2.3.3.3.1.2,1,8
621,TreeNode,5.1.1.2.3.3.3.1.2.1,0,9
622,TreeNode,5.1.1.2.3.3.3.1.2.2,0,9
623,TreeNode,5.1.1.2.3.3.3.1.2.3,0,9
447,TreeNode,5.1.1.2.3.3.3.2,2,7
495,TreeNode,5.1.1.2.3.3.3.2.1,1,8
624,TreeNode,5.1.1.2.3.3.3.2.1.1,0,9
625,TreeNode,5.1.1.2.3.3.3.2.1.2,0,9
626,TreeNode,5.1.1.2.3.3.3.2.1.3,0,9
496,TreeNode,5.1.1.2.3.3.3.2.2,1,8
694,TreeNode,5.1.1.2.3.3.3.2.2.1,0,9
497,TreeNode,5.1.1.2.3.3.3.2.3,0,8
335,TreeNode,5.1.1.3,6,3
344,TreeNode,5.1.1.3.1,5,4
351,TreeNode,5.1.1.3.1.1,4,5
384,TreeNode,5.1.1.3.1.1.1,3,6
442,TreeNode,5.1.1.3.1.1.1.1,2,7
543,TreeNode,5.1.1.3.1.1.1.1.1,1,8
585,TreeNode,5.1.1.3.1.1.1.1.1.1,0,9
586,TreeNode,5.1.1.3.1.1.1.1.1.2,0,9
587,TreeNode,5.1.1.3.1.1.1.1.1.3,0,9
544,TreeNode,5.1.1.3.1.1.1.1.2,0,8
