id,type,string_id,height,depth
596,TreeNode,1.3.3.1.4.6.1,2,6
603,TreeNode,1.3.3.1.4.6.1.1,0,7
604,TreeNode,1.3.3.1.4.6.1.2,0,7
605,TreeNode,1.3.3.1.4.6.1.3,0,7
606,TreeNode,1.3.3.1.4.6.1.4,1,7
867,TreeNode,1.3.3.1.4.6.1.4.1,0,8
868,TreeNode,1.3.3.1.4.6.1.4.2,0,8
869,TreeNode,1.3.3.1.4.6.1.4.3,0,8
870,TreeNode,1.3.3.1.4.6.1.4.4,0,8
871,TreeNode,1.3.3.1.4.6.1.4.5,0,8
872,TreeNode,1.3.3.1.4.6.1.4.6,0,8
873,TreeNode,1.3.3.1.4.6.1.4.7,0,8
874,TreeNode,1.3.3.1.4.6.1.4.8,0,8
875,TreeNode,1.3.3.1.4.6.1.4.9,0,8
607,TreeNode,1.3.3.1.4.6.1.5,0,7
608,TreeNode,1.3.3.1.4.6.1.6,0,7
609,TreeNode,1.3.3.1.4.6.1.7,0,7
597,TreeNode,1.3.3.1.4.6.2,0,6
598,TreeNode,1.3.3.1.4.6.3,0,6
599,TreeNode,1.3.3.1.4.6.4,0,6
600,TreeNode,1.3.3.1.4.6.5,0,6
601,TreeNode,1.3.3.1.4.6.6,0,6
602,TreeNode,1.3.3.1.4.6.7,0,6
261,TreeNode,1.3.3.1.4.7,0,5
262,TreeNode,1.3.3.1.4.8,0,5
263,TreeNode,1.3.3.1.4.9,0,5
252,TreeNode,1.3.3.1.5,0,4
253,TreeNode,1.3.3.1.6,0,4
254,TreeNode,1.3.3.1.7,0,4
33,TreeNode,1.3.3.2,0,3
34,TreeNode,1.3.3.3,0,3
35,TreeNode,1.3.3.4,0,3
36,TreeNode,1.3.3.5,3,3
198,TreeNode,1.3.3.5.1,0,4
199,TreeNode,1.3.3.5.2,0,4
200,TreeNode,1.3.3.5.3,0,4
201,TreeNode,1.3.3.5.4,1,4
921,TreeNode,1.3.3.5.4.1,0,5
922,TreeNode,1.3.3.5.4.2,0,5
923,TreeNode,1.3.3.5.4.3,0,5
924,TreeNode,1.3.3.5.4.4,0,5
925,TreeNode,1.3.3.5.4.5,0,5
926,TreeNode,1.3.3.5.4.6,0,5
927,TreeNode,1.3.3.5.4.7,0,5
928,TreeNode,1.3.3.5.4.8,0,5
202,TreeNode,1.3.3.5.5,2,4
294,TreeNode,1.3.3.5.5.1,0,5
295,TreeNode,1.3.3.5.5.2,0,5
296,TreeNode,1.3.3.5.5.3,0,5
297,TreeNode,1.3.3.5.5.4,1,5
659,TreeNode,1.3.3.5.5.4.1,0,6
660,TreeNode,1.3.3.5.5.4.2,0,6
661,TreeNode,1.3.3.5.5.4.3,0,6
662,TreeNode,1.3.3.5.5.4.4,0,6
663,TreeNode,1.3.3.5.5.4.5,0,6
664,TreeNode,1.3.3.5.5.4.6,0,6
665,TreeNode,1.3.3.5.5.4.7,0,6
666,TreeNode,1.3.3.5.5.4.8,0,6
298,TreeNode,1.3.3.5.5.5,0,5
299,TreeNode,1.3.3.5.5.6,0,5
300,TreeNode,1.3.3.5.5.7,0,5
301,TreeNode,1.3.3.5.5.8,0,5
302,TreeNode,1.3.3.5.5.9,0,5
203,TreeNode,1.3.3.5.6,2,4
205,TreeNode,1.3.3.5.6.1,0,5
206,TreeNode,1.3.3.5.6.2,0,5
207,TreeNode,1.3.3.5.6.3,0,5
208,TreeNode,1.3.3.5.6.4,0,5
209,TreeNode,1.3.3.5.6.5,0,5
210,TreeNode,1.3.3.5.6.6,1,5
587,TreeNode,1.3.3.5.6.6.1,0,6
588,TreeNode,1.3.3.5.6.6.2,0,6
589,TreeNode,1.3.3.5.6.6.3,0,6
590,TreeNode,1.3.3.5.6.6.4,0,6
591,TreeNode,1.3.3.5.6.6.5,0,6
592,TreeNode,1.3.3.5.6.6.6,0,6
593,TreeNode,1.3.3.5.6.6.7,0,6
594,TreeNode,1.3.3.5.6.6.8,0,6
595,TreeNode,1.3.3.5.6.6.9,0,6
211,TreeNode,1.3.3.5.6.7,0,5
204,TreeNode,1.3.3.5.7,0,4
37,TreeNode,1.3.3.6,0,3
38,TreeNode,1.3.3.7,2,3
376,TreeNode,1.3.3.7.1,0,4
377,TreeNode,1.3.3.7.2,0,4
378,TreeNode,1.3.3.7.3,0,4
379,TreeNode,1.3.3.7.4,0,4
380,TreeNode,1.3.3.7.5,0,4
381,TreeNode,1.3.3.7.6,1,4
779,TreeNode,1.3.3.7.6.1,0,5
780,TreeNode,1.3.3.7.6.2,0,5
781,TreeNode,1.3.3.7.6.3,0,5
782,TreeNode,1.3.3.7.6.4,0,5
783,TreeNode,1.3.3.7.6.5,0,5
784,TreeNode,1.3.3.7.6.6,0,5
785,TreeNode,1.3.3.7.6.7,0,5
382,TreeNode,1.3.3.7.7,0,4
19,TreeNode,1.3.4,0,2
20,TreeNode,1.3.5,6,2
23,TreeNode,1.3.5.1,0,3
24,TreeNode,1.3.5.2,0,3
25,TreeNode,1.3.5.3,3,3
139,TreeNode,1.3.5.3.1,2,4
391,TreeNode,1.3.5.3.1.1,0,5
392,TreeNode,1.3.5.3.1.2,0,5
393,TreeNode,1.3.5.3.1.3,0,5
394,TreeNode,1.3.5.3.1.4,0,5
395,TreeNode,1.3.5.3.1.5,0,5
396,TreeNode,1.3.5.3.1.6,0,5
397,TreeNode,1.3.5.3.1.7,1,5
474,TreeNode,1.3.5.3.1.7.1,0,6
475,TreeNode,1.3.5.3.1.7.2,0,6
476,TreeNode,1.3.5.3.1.7.3,0,6
477,TreeNode,1.3.5.3.1.7.4,0,6
478,TreeNode,1.3.5.3.1.7.5,0,6
479,TreeNode,1.3.5.3.1.7.6,0,6
480,TreeNode,1.3.5.3.1.7.7,0,6
481,TreeNode,1.3.5.3.1.7.8,0,6
140,TreeNode,1.3.5.3.2,0,4
141,TreeNode,1.3.5.3.3,0,4
142,TreeNode,1.3.5.3.4,0,4
143,TreeNode,1.3.5.3.5,1,4
667,TreeNode,1.3.5.3.5.1,0,5
668,TreeNode,1.3.5.3.5.2,0,5
669,TreeNode,1.3.5.3.5.3,0,5
670,TreeNode,1.3.5.3.5.4,0,5
671,TreeNode,1.3.5.3.5.5,0,5
672,TreeNode,1.3.5.3.5.6,0,5
673,TreeNode,1.3.5.3.5.7,0,5
674,TreeNode,1.3.5.3.5.8,0,5
144,TreeNode,1.3.5.3.6,0,4
145,TreeNode,1.3.5.3.7,0,4
26,TreeNode,1.3.5.4,0,3
27,TreeNode,1.3.5.5,5,3
39,TreeNode,1.3.5.5.1,1,4
431,TreeNode,1.3.5.5.1.1,0,5
432,TreeNode,1.3.5.5.1.2,0,5
433,TreeNode,1.3.5.5.1.3,0,5
434,TreeNode,1.3.5.5.1.4,0,5
435,TreeNode,1.3.5.5.1.5,0,5
436,TreeNode,1.3.5.5.1.6,0,5
437,TreeNode,1.3.5.5.1.7,0,5
438,TreeNode,1.3.5.5.1.8,0,5
439,TreeNode,1.3.5.5.1.9,0,5
40,TreeNode,1.3.5.5.2,2,4
212,TreeNode,1.3.5.5.2.1,0,5
213,TreeNode,1.3.5.5.2.2,0,5
214,TreeNode,1.3.5.5.2.3,0,5
215,TreeNode,1.3.5.5.2.4,0,5
216,TreeNode,1.3.5.5.2.5,0,5
217,TreeNode,1.3.5.5.2.6,0,5
218,TreeNode,1.3.5.5.2.7,1,5
230,TreeNode,1.3.5.5.2.7.1,0,6
231,TreeNode,1.3.5.5.2.7.2,0,6
232,TreeNode,1.3.5.5.2.7.3,0,6
233,TreeNode,1.3.5.5.2.7.4,0,6
234,TreeNode,1.3.5.5.2.7.5,0,6
235,TreeNode,1.3.5.5.2.7.6,0,6
236,TreeNode,1.3.5.5.2.7.7,0,6
237,TreeNode,1.3.5.5.2.7.8,0,6
238,TreeNode,1.3.5.5.2.7.9,0,6
219,TreeNode,1.3.5.5.2.8,0,5
220,TreeNode,1.3.5.5.2.9,0,5
41,TreeNode,1.3.5.5.3,0,4
42,TreeNode,1.3.5.5.4,0,4
43,TreeNode,1.3.5.5.5,4,4
171,TreeNode,1.3.5.5.5.1,0,5
172,TreeNode,1.3.5.5.5.2,0,5
173,TreeNode,1.3.5.5.5.3,3,5
571,TreeNode,1.3.5.5.5.3.1,0,6
572,TreeNode,1.3.5.5.5.3.2,0,6
573,TreeNode,1.3.5.5.5.3.3,0,6
574,TreeNode,1.3.5.5.5.3.4,0,6
575,TreeNode,1.3.5.5.5.3.5,2,6
971,TreeNode,1.3.5.5.5.3.5.1,0,7
972,TreeNode,1.3.5.5.5.3.5.2,0,7
973,TreeNode,1.3.5.5.5.3.5.3,0,7
974,TreeNode,1.3.5.5.5.3.5.4,0,7
975,TreeNode,1.3.5.5.5.3.5.5,0,7
976,TreeNode,1.3.5.5.5.3.5.6,1,7
993,TreeNode,1.3.5.5.5.3.5.6.1,0,8
994,TreeNode,1.3.5.5.5.3.5.6.2,0,8
995,TreeNode,1.3.5.5.5.3.5.6.3,0,8
996,TreeNode,1.3.5.5.5.3.5.6.4,0,8
997,TreeNode,1.3.5.5.5.3.5.6.5,0,8
998,TreeNode,1.3.5.5.5.3.5.6.6,0,8
999,TreeNode,1.3.5.5.5.3.5.6.7,0,8
1000,TreeNode,1.3.5.5.5.3.5.6.8,0,8
977,TreeNode,1.3.5.5.5.3.5.7,0,7
978,TreeNode,1.3.5.5.5.3.5.8,0,7
576,TreeNode,1.3.5.5.5.3.6,0,6
577,TreeNode,1.3.5.5.5.3.7,0,6
174,TreeNode,1.3.5.5.5.4,1,5
890,TreeNode,1.3.5.5.5.4.1,0,6
891,TreeNode,1.3.5.5.5.4.2,0,6
892,TreeNode,1.3.5.5.5.4.3,0,6
893,TreeNode,1.3.5.5.5.4.4,0,6
894,TreeNode,1.3.5.5.5.4.5,0,6
895,TreeNode,1.3.5.5.5.4.6,0,6
896,TreeNode,1.3.5.5.5.4.7,0,6
175,TreeNode,1.3.5.5.5.5,0,5
176,TreeNode,1.3.5.5.5.6,0,5
177,TreeNode,1.3.5.5.5.7,0,5
178,TreeNode,1.3.5.5.5.8,1,5
835,TreeNode,1.3.5.5.5.8.1,0,6
836,TreeNode,1.3.5.5.5.8.2,0,6
837,TreeNode,1.3.5.5.5.8.3,0,6
838,TreeNode,1.3.5.5.5.8.4,0,6
839,TreeNode,1.3.5.5.5.8.5,0,6
840,TreeNode,1.3.5.5.5.8.6,0,6
841,TreeNode,1.3.5.5.5.8.7,0,6
842,TreeNode,1.3.5.5.5.8.8,0,6
179,TreeNode,1.3.5.5.5.9,0,5
44,TreeNode,1.3.5.5.6,0,4
45,TreeNode,1.3.5.5.7,0,4
28,TreeNode,1.3.5.6,0,3
29,TreeNode,1.3.5.7,0,3
30,TreeNode,1.3.5.8,1,3
716,TreeNode,1.3.5.8.1,0,4
717,TreeNode,1.3.5.8.2,0,4
718,TreeNode,1.3.5.8.3,0,4
719,TreeNode,1.3.5.8.4,0,4
720,TreeNode,1.3.5.8.5,0,4
721,TreeNode,1.3.5.8.6,0,4
722,TreeNode,1.3.5.8.7,0,4
723,TreeNode,1.3.5.8.8,0,4
724,TreeNode,1.3.5.8.9,0,4
31,TreeNode,1.3.5.9,2,3
162,TreeNode,1.3.5.9.1,0,4
163,TreeNode,1.3.5.9.2,0,4
164,TreeNode,1.3.5.9.3,0,4
165,TreeNode,1.3.5.9.4,0,4
166,TreeNode,1.3.5.9.5,0,4
167,TreeNode,1.3.5.9.6,0,4
168,TreeNode,1.3.5.9.7,0,4
169,TreeNode,1.3.5.9.8,0,4
170,TreeNode,1.3.5.9.9,1,4
458,TreeNode,1.3.5.9.9.1,0,5
459,TreeNode,1.3.5.9.9.2,0,5
460,TreeNode,1.3.5.9.9.3,0,5
461,TreeNode,1.3.5.9.9.4,0,5
462,TreeNode,1.3.5.9.9.5,0,5
463,TreeNode,1.3.5.9.9.6,0,5
464,TreeNode,1.3.5.9.9.7,0,5
465,TreeNode,1.3.5.9.9.8,0,5
21,TreeNode,1.3.6,6,2
80,TreeNode,1.3.6.1,0,3
81,TreeNode,1.3.6.2,5,3
287,TreeNode,1.3.6.2.1,0,4
288,TreeNode,1.3.6.2.2,0,4
289,TreeNode,1.3.6.2.3,0,4
290,TreeNode,1.3.6.2.4,0,4
291,TreeNode,1.3.6.2.5,0,4
292,TreeNode,1.3.6.2.6,1,4
303,TreeNode,1.3.6.2.6.1,0,5
304,TreeNode,1.3.6.2.6.2,0,5
305,TreeNode,1.3.6.2.6.3,0,5
306,TreeNode,1.3.6.2.6.4,0,5
307,TreeNode,1.3.6.2.6.5,0,5
308,TreeNode,1.3.6.2.6.6,0,5
309,TreeNode,1.3.6.2.6.7,0,5
310,TreeNode,1.3.6.2.6.8,0,5
293,TreeNode,1.3.6.2.7,4,4
342,TreeNode,1.3.6.2.7.1,3,5
482,TreeNode,1.3.6.2.7.1.1,0,6
483,TreeNode,1.3.6.2.7.1.2,1,6
514,TreeNode,1.3.6.2.7.1.2.1,0,7
515,TreeNode,1.3.6.2.7.1.2.2,0,7
516,TreeNode,1.3.6.2.7.1.2.3,0,7
517,TreeNode,1.3.6.2.7.1.2.4,0,7
518,TreeNode,1.3.6.2.7.1.2.5,0,7
519,TreeNode,1.3.6.2.7.1.2.6,0,7
520,TreeNode,1.3.6.2.7.1.2.7,0,7
484,TreeNode,1.3.6.2.7.1.3,2,6
675,TreeNode,1.3.6.2.7.1.3.1,0,7
676,TreeNode,1.3.6.2.7.1.3.2,0,7
677,TreeNode,1.3.6.2.7.1.3.3,0,7
678,TreeNode,1.3.6.2.7.1.3.4,1,7
843,TreeNode,1.3.6.2.7.1.3.4.1,0,8
844,TreeNode,1.3.6.2.7.1.3.4.2,0,8
845,TreeNode,1.3.6.2.7.1.3.4.3,0,8
846,TreeNode,1.3.6.2.7.1.3.4.4,0,8
847,TreeNode,1.3.6.2.7.1.3.4.5,0,8
848,TreeNode,1.3.6.2.7.1.3.4.6,0,8
849,TreeNode,1.3.6.2.7.1.3.4.7,0,8
850,TreeNode,1.3.6.2.7.1.3.4.8,0,8
851,TreeNode,1.3.6.2.7.1.3.4.9,0,8
679,TreeNode,1.3.6.2.7.1.3.5,0,7
680,TreeNode,1.3.6.2.7.1.3.6,1,7
707,TreeNode,1.3.6.2.7.1.3.6.1,0,8
708,TreeNode,1.3.6.2.7.1.3.6.2,0,8
709,TreeNode,1.3.6.2.7.1.3.6.3,0,8
710,TreeNode,1.3.6.2.7.1.3.6.4,0,8
711,TreeNode,1.3.6.2.7.1.3.6.5,0,8
712,TreeNode,1.3.6.2.7.1.3.6.6,0,8
713,TreeNode,1.3.6.2.7.1.3.6.7,0,8
714,TreeNode,1.3.6.2.7.1.3.6.8,0,8
715,TreeNode,1.3.6.2.7.1.3.6.9,0,8
681,TreeNode,1.3.6.2.7.1.3.7,0,7
485,TreeNode,1.3.6.2.7.1.4,0,6
486,TreeNode,1.3.6.2.7.1.5,0,6
487,TreeNode,1.3.6.2.7.1.6,0,6
488,TreeNode,1.3.6.2.7.1.7,0,6
489,TreeNode,1.3.6.2.7.1.8,0,6
490,TreeNode,1.3.6.2.7.1.9,0,6
343,TreeNode,1.3.6.2.7.2,0,5
344,TreeNode,1.3.6.2.7.3,0,5
345,TreeNode,1.3.6.2.7.4,0,5
346,TreeNode,1.3.6.2.7.5,0,5
347,TreeNode,1.3.6.2.7.6,0,5
348,TreeNode,1.3.6.2.7.7,0,5
349,TreeNode,1.3.6.2.7.8,0,5
350,TreeNode,1.3.6.2.7.9,0,5
82,TreeNode,1.3.6.3,0,3
83,TreeNode,1.3.6.4,0,3
84,TreeNode,1.3.6.5,0,3
85,TreeNode,1.3.6.6,0,3
86,TreeNode,1.3.6.7,0,3
87,TreeNode,1.3.6.8,4,3
264,TreeNode,1.3.6.8.1,0,4
265,TreeNode,1.3.6.8.2,3,4
424,TreeNode,1.3.6.8.2.1,1,5
786,TreeNode,1.3.6.8.2.1.1,0,6
787,TreeNode,1.3.6.8.2.1.2,0,6
788,TreeNode,1.3.6.8.2.1.3,0,6
789,TreeNode,1.3.6.8.2.1.4,0,6
790,TreeNode,1.3.6.8.2.1.5,0,6
791,TreeNode,1.3.6.8.2.1.6,0,6
792,TreeNode,1.3.6.8.2.1.7,0,6
793,TreeNode,1.3.6.8.2.1.8,0,6
425,TreeNode,1.3.6.8.2.2,0,5
426,TreeNode,1.3.6.8.2.3,0,5
427,TreeNode,1.3.6.8.2.4,0,5
428,TreeNode,1.3.6.8.2.5,0,5
429,TreeNode,1.3.6.8.2.6,2,5
750,TreeNode,1.3.6.8.2.6.1,0,6
751,TreeNode,1.3.6.8.2.6.2,0,6
752,TreeNode,1.3.6.8.2.6.3,0,6
753,TreeNode,1.3.6.8.2.6.4,0,6
754,TreeNode,1.3.6.8.2.6.5,0,6
755,TreeNode,1.3.6.8.2.6.6,1,6
905,TreeNode,1.3.6.8.2.6.6.1,0,7
906,TreeNode,1.3.6.8.2.6.6.2,0,7
907,TreeNode,1.3.6.8.2.6.6.3,0,7
908,TreeNode,1.3.6.8.2.6.6.4,0,7
909,TreeNode,1.3.6.8.2.6.6.5,0,7
910,TreeNode,1.3.6.8.2.6.6.6,0,7
911,TreeNode,1.3.6.8.2.6.6.7,0,7
756,TreeNode,1.3.6.8.2.6.7,0,6
757,TreeNode,1.3.6.8.2.6.8,0,6
430,TreeNode,1.3.6.8.2.7,0,5
266,TreeNode,1.3.6.8.3,0,4
267,TreeNode,1.3.6.8.4,0,4
268,TreeNode,1.3.6.8.5,0,4
269,TreeNode,1.3.6.8.6,0,4
270,TreeNode,1.3.6.8.7,2,4
682,TreeNode,1.3.6.8.7.1,0,5
683,TreeNode,1.3.6.8.7.2,0,5
684,TreeNode,1.3.6.8.7.3,0,5
685,TreeNode,1.3.6.8.7.4,0,5
686,TreeNode,1.3.6.8.7.5,1,5
852,TreeNode,1.3.6.8.7.5.1,0,6
853,TreeNode,1.3.6.8.7.5.2,0,6
854,TreeNode,1.3.6.8.7.5.3,0,6
855,TreeNode,1.3.6.8.7.5.4,0,6
856,TreeNode,1.3.6.8.7.5.5,0,6
857,TreeNode,1.3.6.8.7.5.6,0,6
858,TreeNode,1.3.6.8.7.5.7,0,6
687,TreeNode,1.3.6.8.7.6,0,5
688,TreeNode,1.3.6.8.7.7,0,5
271,TreeNode,1.3.6.8.8,1,4
883,TreeNode,1.3.6.8.8.1,0,5
884,TreeNode,1.3.6.8.8.2,0,5
885,TreeNode,1.3.6.8.8.3,0,5
886,TreeNode,1.3.6.8.8.4,0,5
887,TreeNode,1.3.6.8.8.5,0,5
888,TreeNode,1.3.6.8.8.6,0,5
889,TreeNode,1.3.6.8.8.7,0,5
88,TreeNode,1.3.6.9,3,3
367,TreeNode,1.3.6.9.1,0,4
368,TreeNode,1.3.6.9.2,0,4
369,TreeNode,1.3.6.9.3,0,4
370,TreeNode,1.3.6.9.4,0,4
371,TreeNode,1.3.6.9.5,0,4
372,TreeNode,1.3.6.9.6,0,4
373,TreeNode,1.3.6.9.7,2,4
398,TreeNode,1.3.6.9.7.1,0,5
399,TreeNode,1.3.6.9.7.2,1,5
725,TreeNode,1.3.6.9.7.2.1,0,6
726,TreeNode,1.3.6.9.7.2.2,0,6
727,TreeNode,1.3.6.9.7.2.3,0,6
728,TreeNode,1.3.6.9.7.2.4,0,6
729,TreeNode,1.3.6.9.7.2.5,0,6
730,TreeNode,1.3.6.9.7.2.6,0,6
731,TreeNode,1.3.6.9.7.2.7,0,6
732,TreeNode,1.3.6.9.7.2.8,0,6
733,TreeNode,1.3.6.9.7.2.9,0,6
400,TreeNode,1.3.6.9.7.3,0,5
401,TreeNode,1.3.6.9.7.4,0,5
402,TreeNode,1.3.6.9.7.5,0,5
403,TreeNode,1.3.6.9.7.6,0,5
404,TreeNode,1.3.6.9.7.7,0,5
405,TreeNode,1.3.6.9.7.8,0,5
406,TreeNode,1.3.6.9.7.9,0,5
374,TreeNode,1.3.6.9.8,0,4
375,TreeNode,1.3.6.9.9,0,4
22,TreeNode,1.3.7,0,2
5,TreeNode,1.4,6,1
9,TreeNode,1.4.1,0,2
10,TreeNode,1.4.2,2,2
107,TreeNode,1.4.2.1,1,3
114,TreeNode,1.4.2.1.1,0,4
115,TreeNode,1.4.2.1.2,0,4
116,TreeNode,1.4.2.1.3,0,4
117,TreeNode,1.4.2.1.4,0,4
118,TreeNode,1.4.2.1.5,0,4
119,TreeNode,1.4.2.1.6,0,4
120,TreeNode,1.4.2.1.7,0,4
121,TreeNode,1.4.2.1.8,0,4
122,TreeNode,1.4.2.1.9,0,4
108,TreeNode,1.4.2.2,0,3
109,TreeNode,1.4.2.3,0,3
110,TreeNode,1.4.2.4,0,3
111,TreeNode,1.4.2.5,0,3
112,TreeNode,1.4.2.6,0,3
113,TreeNode,1.4.2.7,0,3
11,TreeNode,1.4.3,5,2
98,TreeNode,1.4.3.1,0,3
99,TreeNode,1.4.3.2,4,3
146,TreeNode,1.4.3.2.1,0,4
147,TreeNode,1.4.3.2.2,0,4
148,TreeNode,1.4.3.2.3,3,4
319,TreeNode,1.4.3.2.3.1,0,5
320,TreeNode,1.4.3.2.3.2,0,5
321,TreeNode,1.4.3.2.3.3,0,5
322,TreeNode,1.4.3.2.3.4,2,5
689,TreeNode,1.4.3.2.3.4.1,0,6
690,TreeNode,1.4.3.2.3.4.2,0,6
691,TreeNode,1.4.3.2.3.4.3,0,6
692,TreeNode,1.4.3.2.3.4.4,0,6
693,TreeNode,1.4.3.2.3.4.5,0,6
694,TreeNode,1.4.3.2.3.4.6,0,6
695,TreeNode,1.4.3.2.3.4.7,0,6
696,TreeNode,1.4.3.2.3.4.8,0,6
697,TreeNode,1.4.3.2.3.4.9,1,6
912,TreeNode,1.4.3.2.3.4.9.1,0,7
913,TreeNode,1.4.3.2.3.4.9.2,0,7
914,TreeNode,1.4.3.2.3.4.9.3,0,7
915,TreeNode,1.4.3.2.3.4.9.4,0,7
916,TreeNode,1.4.3.2.3.4.9.5,0,7
917,TreeNode,1.4.3.2.3.4.9.6,0,7
918,TreeNode,1.4.3.2.3.4.9.7,0,7
919,TreeNode,1.4.3.2.3.4.9.8,0,7
920,TreeNode,1.4.3.2.3.4.9.9,0,7
323,TreeNode,1.4.3.2.3.5,0,5
324,TreeNode,1.4.3.2.3.6,0,5
325,TreeNode,1.4.3.2.3.7,0,5
149,TreeNode,1.4.3.2.4,0,4
150,TreeNode,1.4.3.2.5,0,4
151,TreeNode,1.4.3.2.6,0,4
152,TreeNode,1.4.3.2.7,0,4
153,TreeNode,1.4.3.2.8,3,4
272,TreeNode,1.4.3.2.8.1,2,5
619,TreeNode,1.4.3.2.8.1.1,1,6
938,TreeNode,1.4.3.2.8.1.1.1,0,7
939,TreeNode,1.4.3.2.8.1.1.2,0,7
940,TreeNode,1.4.3.2.8.1.1.3,0,7
941,TreeNode,1.4.3.2.8.1.1.4,0,7
942,TreeNode,1.4.3.2.8.1.1.5,0,7
943,TreeNode,1.4.3.2.8.1.1.6,0,7
944,TreeNode,1.4.3.2.8.1.1.7,0,7
945,TreeNode,1.4.3.2.8.1.1.8,0,7
946,TreeNode,1.4.3.2.8.1.1.9,0,7
620,TreeNode,1.4.3.2.8.1.2,0,6
621,TreeNode,1.4.3.2.8.1.3,0,6
622,TreeNode,1.4.3.2.8.1.4,0,6
623,TreeNode,1.4.3.2.8.1.5,0,6
624,TreeNode,1.4.3.2.8.1.6,0,6
625,TreeNode,1.4.3.2.8.1.7,0,6
273,TreeNode,1.4.3.2.8.2,0,5
274,TreeNode,1.4.3.2.8.3,0,5
275,TreeNode,1.4.3.2.8.4,0,5
276,TreeNode,1.4.3.2.8.5,0,5
277,TreeNode,1.4.3.2.8.6,0,5
278,TreeNode,1.4.3.2.8.7,1,5
521,TreeNode,1.4.3.2.8.7.1,0,6
522,TreeNode,1.4.3.2.8.7.2,0,6
523,TreeNode,1.4.3.2.8.7.3,0,6
524,TreeNode,1.4.3.2.8.7.4,0,6
525,TreeNode,1.4.3.2.8.7.5,0,6
526,TreeNode,1.4.3.2.8.7.6,0,6
527,TreeNode,1.4.3.2.8.7.7,0,6
528,TreeNode,1.4.3.2.8.7.8,0,6
529,TreeNode,1.4.3.2.8.7.9,0,6
279,TreeNode,1.4.3.2.8.8,0,5
100,TreeNode,1.4.3.3,0,3
101,TreeNode,1.4.3.4,0,3
102,TreeNode,1.4.3.5,0,3
103,TreeNode,1.4.3.6,3,3
351,TreeNode,1.4.3.6.1,0,4
352,TreeNode,1.4.3.6.2,0,4
353,TreeNode,1.4.3.6.3,0,4
354,TreeNode,1.4.3.6.4,0,4
355,TreeNode,1.4.3.6.5,0,4
356,TreeNode,1.4.3.6.6,0,4
357,TreeNode,1.4.3.6.7,0,4
358,TreeNode,1.4.3.6.8,2,4
449,TreeNode,1.4.3.6.8.1,0,5
450,TreeNode,1.4.3.6.8.2,0,5
451,TreeNode,1.4.3.6.8.3,0,5
452,TreeNode,1.4.3.6.8.4,1,5
466,TreeNode,1.4.3.6.8.4.1,0,6
467,TreeNode,1.4.3.6.8.4.2,0,6
468,TreeNode,1.4.3.6.8.4.3,0,6
469,TreeNode,1.4.3.6.8.4.4,0,6
470,TreeNode,1.4.3.6.8.4.5,0,6
471,TreeNode,1.4.3.6.8.4.6,0,6
472,TreeNode,1.4.3.6.8.4.7,0,6
