id,type,integer_id,upper_bound,height,depth
204,TreeNode,271,272,0,4
37,TreeNode,274,275,0,3
38,TreeNode,276,305,2,3
376,TreeNode,277,278,0,4
377,TreeNode,279,280,0,4
378,TreeNode,281,282,0,4
379,TreeNode,283,284,0,4
380,TreeNode,285,286,0,4
381,TreeNode,287,302,1,4
779,TreeNode,288,289,0,5
780,TreeNode,290,291,0,5
781,TreeNode,292,293,0,5
782,TreeNode,294,295,0,5
783,TreeNode,296,297,0,5
784,TreeNode,298,299,0,5
785,TreeNode,300,301,0,5
382,TreeNode,303,304,0,4
19,TreeNode,307,308,0,2
20,TreeNode,309,602,6,2
23,TreeNode,310,311,0,3
24,TreeNode,312,313,0,3
25,TreeNode,314,375,3,3
139,TreeNode,315,346,2,4
391,TreeNode,316,317,0,5
392,TreeNode,318,319,0,5
393,TreeNode,320,321,0,5
394,TreeNode,322,323,0,5
395,TreeNode,324,325,0,5
396,TreeNode,326,327,0,5
397,TreeNode,328,345,1,5
474,TreeNode,329,330,0,6
475,TreeNode,331,332,0,6
476,TreeNode,333,334,0,6
477,TreeNode,335,336,0,6
478,TreeNode,337,338,0,6
479,TreeNode,339,340,0,6
480,TreeNode,341,342,0,6
481,TreeNode,343,344,0,6
140,TreeNode,347,348,0,4
141,TreeNode,349,350,0,4
142,TreeNode,351,352,0,4
143,TreeNode,353,370,1,4
667,TreeNode,354,355,0,5
668,TreeNode,356,357,0,5
669,TreeNode,358,359,0,5
670,TreeNode,360,361,0,5
671,TreeNode,362,363,0,5
672,TreeNode,364,365,0,5
673,TreeNode,366,367,0,5
674,TreeNode,368,369,0,5
144,TreeNode,371,372,0,4
145,TreeNode,373,374,0,4
26,TreeNode,376,377,0,3
27,TreeNode,378,541,5,3
39,TreeNode,379,398,1,4
431,TreeNode,380,381,0,5
432,TreeNode,382,383,0,5
433,TreeNode,384,385,0,5
434,TreeNode,386,387,0,5
435,TreeNode,388,389,0,5
436,TreeNode,390,391,0,5
437,TreeNode,392,393,0,5
438,TreeNode,394,395,0,5
439,TreeNode,396,397,0,5
40,TreeNode,399,436,2,4
212,TreeNode,400,401,0,5
213,TreeNode,402,403,0,5
214,TreeNode,404,405,0,5
215,TreeNode,406,407,0,5
216,TreeNode,408,409,0,5
217,TreeNode,410,411,0,5
218,TreeNode,412,431,1,5
230,TreeNode,413,414,0,6
231,TreeNode,415,416,0,6
232,TreeNode,417,418,0,6
233,TreeNode,419,420,0,6
234,TreeNode,421,422,0,6
235,TreeNode,423,424,0,6
236,TreeNode,425,426,0,6
237,TreeNode,427,428,0,6
238,TreeNode,429,430,0,6
219,TreeNode,432,433,0,5
220,TreeNode,434,435,0,5
41,TreeNode,437,438,0,4
42,TreeNode,439,440,0,4
43,TreeNode,441,536,4,4
171,TreeNode,442,443,0,5
172,TreeNode,444,445,0,5
173,TreeNode,446,493,3,5
571,TreeNode,447,448,0,6
572,TreeNode,449,450,0,6
573,TreeNode,451,452,0,6
574,TreeNode,453,454,0,6
575,TreeNode,455,488,2,6
971,TreeNode,456,457,0,7
972,TreeNode,458,459,0,7
973,TreeNode,460,461,0,7
974,TreeNode,462,463,0,7
975,TreeNode,464,465,0,7
976,TreeNode,466,483,1,7
993,TreeNode,467,468,0,8
994,TreeNode,469,470,0,8
995,TreeNode,471,472,0,8
996,TreeNode,473,474,0,8
997,TreeNode,475,476,0,8
998,TreeNode,477,478,0,8
999,TreeNode,479,480,0,8
1000,TreeNode,481,482,0,8
977,TreeNode,484,485,0,7
978,TreeNode,486,487,0,7
576,TreeNode,489,490,0,6
577,TreeNode,491,492,0,6
174,TreeNode,494,509,1,5
890,TreeNode,495,496,0,6
891,TreeNode,497,498,0,6
892,TreeNode,499,500,0,6
893,TreeNode,501,502,0,6
894,TreeNode,503,504,0,6
895,TreeNode,505,506,0,6
896,TreeNode,507,508,0,6
175,TreeNode,510,511,0,5
176,TreeNode,512,513,0,5
177,TreeNode,514,515,0,5
178,TreeNode,516,533,1,5
835,TreeNode,517,518,0,6
836,TreeNode,519,520,0,6
837,TreeNode,521,522,0,6
838,TreeNode,523,524,0,6
839,TreeNode,525,526,0,6
840,TreeNode,527,528,0,6
841,TreeNode,529,530,0,6
842,TreeNode,531,532,0,6
179,TreeNode,534,535,0,5
44,TreeNode,537,538,0,4
45,TreeNode,539,540,0,4
28,TreeNode,542,543,0,3
29,TreeNode,544,545,0,3
30,TreeNode,546,565,1,3
716,TreeNode,547,548,0,4
717,TreeNode,549,550,0,4
718,TreeNode,551,552,0,4
719,TreeNode,553,554,0,4
720,TreeNode,555,556,0,4
721,TreeNode,557,558,0,4
722,TreeNode,559,560,0,4
723,TreeNode,561,562,0,4
724,TreeNode,563,564,0,4
31,TreeNode,566,601,2,3
162,TreeNode,567,568,0,4
163,TreeNode,569,570,0,4
164,TreeNode,571,572,0,4
165,TreeNode,573,574,0,4
166,TreeNode,575,576,0,4
167,TreeNode,577,578,0,4
168,TreeNode,579,580,0,4
169,TreeNode,581,582,0,4
170,TreeNode,583,600,1,4
458,TreeNode,584,585,0,5
459,TreeNode,586,587,0,5
460,TreeNode,588,589,0,5
461,TreeNode,590,591,0,5
462,TreeNode,592,593,0,5
463,TreeNode,594,595,0,5
464,TreeNode,596,597,0,5
465,TreeNode,598,599,0,5
21,TreeNode,603,924,6,2
80,TreeNode,604,605,0,3
81,TreeNode,606,737,5,3
287,TreeNode,607,608,0,4
288,TreeNode,609,610,0,4
289,TreeNode,611,612,0,4
290,TreeNode,613,614,0,4
291,TreeNode,615,616,0,4
292,TreeNode,617,634,1,4
303,TreeNode,618,619,0,5
304,TreeNode,620,621,0,5
305,TreeNode,622,623,0,5
306,TreeNode,624,625,0,5
307,TreeNode,626,627,0,5
308,TreeNode,628,629,0,5
309,TreeNode,630,631,0,5
310,TreeNode,632,633,0,5
293,TreeNode,635,736,4,4
342,TreeNode,636,719,3,5
482,TreeNode,637,638,0,6
483,TreeNode,639,654,1,6
514,TreeNode,640,641,0,7
515,TreeNode,642,643,0,7
516,TreeNode,644,645,0,7
517,TreeNode,646,647,0,7
518,TreeNode,648,649,0,7
519,TreeNode,650,651,0,7
520,TreeNode,652,653,0,7
484,TreeNode,655,706,2,6
675,TreeNode,656,657,0,7
676,TreeNode,658,659,0,7
677,TreeNode,660,661,0,7
678,TreeNode,662,681,1,7
843,TreeNode,663,664,0,8
844,TreeNode,665,666,0,8
845,TreeNode,667,668,0,8
846,TreeNode,669,670,0,8
847,TreeNode,671,672,0,8
848,TreeNode,673,674,0,8
849,TreeNode,675,676,0,8
850,TreeNode,677,678,0,8
851,TreeNode,679,680,0,8
679,TreeNode,682,683,0,7
680,TreeNode,684,703,1,7
707,TreeNode,685,686,0,8
708,TreeNode,687,688,0,8
709,TreeNode,689,690,0,8
710,TreeNode,691,692,0,8
711,TreeNode,693,694,0,8
712,TreeNode,695,696,0,8
713,TreeNode,697,698,0,8
714,TreeNode,699,700,0,8
715,TreeNode,701,702,0,8
681,TreeNode,704,705,0,7
485,TreeNode,707,708,0,6
486,TreeNode,709,710,0,6
487,TreeNode,711,712,0,6
488,TreeNode,713,714,0,6
489,TreeNode,715,716,0,6
490,TreeNode,717,718,0,6
343,TreeNode,720,721,0,5
344,TreeNode,722,723,0,5
345,TreeNode,724,725,0,5
346,TreeNode,726,727,0,5
347,TreeNode,728,729,0,5
348,TreeNode,730,731,0,5
349,TreeNode,732,733,0,5
350,TreeNode,734,735,0,5
82,TreeNode,738,739,0,3
83,TreeNode,740,741,0,3
84,TreeNode,742,743,0,3
85,TreeNode,744,745,0,3
86,TreeNode,746,747,0,3
87,TreeNode,748,867,4,3
264,TreeNode,749,750,0,4
265,TreeNode,751,812,3,4
424,TreeNode,752,769,1,5
786,TreeNode,753,754,0,6
787,TreeNode,755,756,0,6
788,TreeNode,757,758,0,6
789,TreeNode,759,760,0,6
790,TreeNode,761,762,0,6
791,TreeNode,763,764,0,6
792,TreeNode,765,766,0,6
793,TreeNode,767,768,0,6
425,TreeNode,770,771,0,5
426,TreeNode,772,773,0,5
427,TreeNode,774,775,0,5
428,TreeNode,776,777,0,5
429,TreeNode,778,809,2,5
750,TreeNode,779,780,0,6
751,TreeNode,781,782,0,6
752,TreeNode,783,784,0,6
753,TreeNode,785,786,0,6
754,TreeNode,787,788,0,6
755,TreeNode,789,804,1,6
905,TreeNode,790,791,0,7
906,TreeNode,792,793,0,7
907,TreeNode,794,795,0,7
908,TreeNode,796,797,0,7
909,TreeNode,798,799,0,7
910,TreeNode,800,801,0,7
911,TreeNode,802,803,0,7
756,TreeNode,805,806,0,6
757,TreeNode,807,808,0,6
430,TreeNode,810,811,0,5
266,TreeNode,813,814,0,4
267,TreeNode,815,816,0,4
268,TreeNode,817,818,0,4
269,TreeNode,819,820,0,4
270,TreeNode,821,850,2,4
682,TreeNode,822,823,0,5
683,TreeNode,824,825,0,5
684,TreeNode,826,827,0,5
685,TreeNode,828,829,0,5
686,TreeNode,830,845,1,5
852,TreeNode,831,832,0,6
853,TreeNode,833,834,0,6
854,TreeNode,835,836,0,6
855,TreeNode,837,838,0,6
856,TreeNode,839,840,0,6
857,TreeNode,841,842,0,6
858,TreeNode,843,844,0,6
687,TreeNode,846,847,0,5
688,TreeNode,848,849,0,5
271,TreeNode,851,866,1,4
883,TreeNode,852,853,0,5
884,TreeNode,854,855,0,5
885,TreeNode,856,857,0,5
886,TreeNode,858,859,0,5
887,TreeNode,860,861,0,5
888,TreeNode,862,863,0,5
889,TreeNode,864,865,0,5
88,TreeNode,868,923,3,3
367,TreeNode,869,870,0,4
368,TreeNode,871,872,0,4
369,TreeNode,873,874,0,4
370,TreeNode,875,876,0,4
371,TreeNode,877,878,0,4
372,TreeNode,879,880,0,4
373,TreeNode,881,918,2,4
398,TreeNode,882,883,0,5
399,TreeNode,884,903,1,5
725,TreeNode,885,886,0,6
726,TreeNode,887,888,0,6
727,TreeNode,889,890,0,6
728,TreeNode,891,892,0,6
729,TreeNode,893,894,0,6
730,TreeNode,895,896,0,6
731,TreeNode,897,898,0,6
732,TreeNode,899,900,0,6
733,TreeNode,901,902,0,6
400,TreeNode,904,905,0,5
401,TreeNode,906,907,0,5
402,TreeNode,908,909,0,5
403,TreeNode,910,911,0,5
404,TreeNode,912,913,0,5
405,TreeNode,914,915,0,5
406,TreeNode,916,917,0,5
374,TreeNode,919,920,0,4
375,TreeNode,921,922,0,4
22,TreeNode,925,926,0,2
5,TreeNode,928,1243,6,1
9,TreeNode,929,930,0,2
10,TreeNode,931,964,2,2
107,TreeNode,932,951,1,3
114,TreeNode,933,934,0,4
115,TreeNode,935,936,0,4
116,TreeNode,937,938,0,4
117,TreeNode,939,940,0,4
118,TreeNode,941,942,0,4
119,TreeNode,943,944,0,4
120,TreeNode,945,946,0,4
121,TreeNode,947,948,0,4
122,TreeNode,949,950,0,4
108,TreeNode,952,953,0,3
109,TreeNode,954,955,0,3
110,TreeNode,956,957,0,3
111,TreeNode,958,959,0,3
112,TreeNode,960,961,0,3
113,TreeNode,962,963,0,3
11,TreeNode,965,1168,5,2
98,TreeNode,966,967,0,3
99,TreeNode,968,1101,4,3
146,TreeNode,969,970,0,4
147,TreeNode,971,972,0,4
148,TreeNode,973,1024,3,4
319,TreeNode,974,975,0,5
320,TreeNode,976,977,0,5
321,TreeNode,978,979,0,5
322,TreeNode,980,1017,2,5
689,TreeNode,981,982,0,6
690,TreeNode,983,984,0,6
691,TreeNode,985,986,0,6
692,TreeNode,987,988,0,6
693,TreeNode,989,990,0,6
694,TreeNode,991,992,0,6
695,TreeNode,993,994,0,6
696,TreeNode,995,996,0,6
697,TreeNode,997,1016,1,6
912,TreeNode,998,999,0,7
913,TreeNode,1000,1001,0,7
914,TreeNode,1002,1003,0,7
915,TreeNode,1004,1005,0,7
916,TreeNode,1006,1007,0,7
917,TreeNode,1008,1009,0,7
918,TreeNode,1010,1011,0,7
919,TreeNode,1012,1013,0,7
920,TreeNode,1014,1015,0,7
323,TreeNode,1018,1019,0,5
324,TreeNode,1020,1021,0,5
325,TreeNode,1022,1023,0,5
149,TreeNode,1025,1026,0,4
150,TreeNode,1027,1028,0,4
151,TreeNode,1029,1030,0,4
152,TreeNode,1031,1032,0,4
153,TreeNode,1033,1100,3,4
272,TreeNode,1034,1067,2,5
619,TreeNode,1035,1054,1,6
938,TreeNode,1036,1037,0,7
939,TreeNode,1038,1039,0,7
940,TreeNode,1040,1041,0,7
941,TreeNode,1042,1043,0,7
942,TreeNode,1044,1045,0,7
943,TreeNode,1046,1047,0,7
944,TreeNode,1048,1049,0,7
945,TreeNode,1050,1051,0,7
946,TreeNode,1052,1053,0,7
620,TreeNode,1055,1056,0,6
621,TreeNode,1057,1058,0,6
622,TreeNode,1059,1060,0,6
623,TreeNode,1061,1062,0,6
624,TreeNode,1063,1064,0,6
625,TreeNode,1065,1066,0,6
273,TreeNode,1068,1069,0,5
274,TreeNode,1070,1071,0,5
275,TreeNode,1072,1073,0,5
276,TreeNode,1074,1075,0,5
277,TreeNode,1076,1077,0,5
278,TreeNode,1078,1097,1,5
521,TreeNode,1079,1080,0,6
522,TreeNode,1081,1082,0,6
523,TreeNode,1083,1084,0,6
524,TreeNode,1085,1086,0,6
525,TreeNode,1087,1088,0,6
526,TreeNode,1089,1090,0,6
527,TreeNode,1091,1092,0,6
528,TreeNode,1093,1094,0,6
529,TreeNode,1095,1096,0,6
279,TreeNode,1098,1099,0,5
100,TreeNode,1102,1103,0,3
101,TreeNode,1104,1105,0,3
102,TreeNode,1106,1107,0,3
103,TreeNode,1108,1161,3,3
351,TreeNode,1109,1110,0,4
352,TreeNode,1111,1112,0,4
353,TreeNode,1113,1114,0,4
354,TreeNode,1115,1116,0,4
355,TreeNode,1117,1118,0,4
356,TreeNode,1119,1120,0,4
357,TreeNode,1121,1122,0,4
358,TreeNode,1123,1158,2,4
449,TreeNode,1124,1125,0,5
450,TreeNode,1126,1127,0,5
451,TreeNode,1128,1129,0,5
452,TreeNode,1130,1147,1,5
466,TreeNode,1131,1132,0,6
467,TreeNode,1133,1134,0,6
468,TreeNode,1135,1136,0,6
469,TreeNode,1137,1138,0,6
470,TreeNode,1139,1140,0,6
471,TreeNode,1141,1142,0,6
472,TreeNode,1143,1144,0,6
473,TreeNode,1145,1146,0,6
453,TreeNode,1148,1149,0,5
454,TreeNode,1150,1151,0,5
455,TreeNode,1152,1153,0,5
456,TreeNode,1154,1155,0,5
457,TreeNode,1156,1157,0,5
359,TreeNode,1159,1160,0,4
104,TreeNode,1162,1163,0,3
105,TreeNode,1164,1165,0,3
106,TreeNode,1166,1167,0,3
12,TreeNode,1169,1170,0,2
13,TreeNode,1171,1172,0,2
14,TreeNode,1173,1222,3,2
130,TreeNode,1174,1175,0,3
131,TreeNode,1176,1177,0,3
132,TreeNode,1178,1209,2,3
154,TreeNode,1179,1180,0,4
155,TreeNode,1181,1182,0,4
156,TreeNode,1183,1198,1,4
652,TreeNode,1184,1185,0,5
653,TreeNode,1186,1187,0,5
654,TreeNode,1188,1189,0,5
655,TreeNode,1190,1191,0,5
656,TreeNode,1192,1193,0,5
657,TreeNode,1194,1195,0,5
658,TreeNode,1196,1197,0,5
157,TreeNode,1199,1200,0,4
158,TreeNode,1201,1202,0,4
159,TreeNode,1203,1204,0,4
160,TreeNode,1205,1206,0,4
161,TreeNode,1207,1208,0,4
133,TreeNode,1210,1211,0,3
134,TreeNode,1212,1213,0,3
135,TreeNode,1214,1215,0,3
136,TreeNode,1216,1217,0,3
137,TreeNode,1218,1219,0,3
138,TreeNode,1220,1221,0,3
15,TreeNode,1223,1242,1,2
643,TreeNode,1224,1225,0,3
644,TreeNode,1226,1227,0,3
645,TreeNode,1228,1229,0,3
646,TreeNode,1230,1231,0,3
647,TreeNode,1232,1233,0,3
648,TreeNode,1234,1235,0,3
649,TreeNode,1236,1237,0,3
650,TreeNode,1238,1239,0,3
651,TreeNode,1240,1241,0,3
6,TreeNode,1244,1847,6,1
46,TreeNode,1245,1246,0,2
47,TreeNode,1247,1278,2,2
280,TreeNode,1248,1249,0,3
281,TreeNode,1250,1251,0,3
282,TreeNode,1252,1269,1,3
956,TreeNode,1253,1254,0,4
957,TreeNode,1255,1256,0,4
958,TreeNode,1257,1258,0,4
959,TreeNode,1259,1260,0,4
960,TreeNode,1261,1262,0,4
961,TreeNode,1263,1264,0,4
962,TreeNode,1265,1266,0,4
963,TreeNode,1267,1268,0,4
283,TreeNode,1270,1271,0,3
284,TreeNode,1272,1273,0,3
285,TreeNode,1274,1275,0,3
286,TreeNode,1276,1277,0,3
48,TreeNode,1279,1298,1,2
89,TreeNode,1280,1281,0,3
90,TreeNode,1282,1283,0,3
91,TreeNode,1284,1285,0,3
92,TreeNode,1286,1287,0,3
93,TreeNode,1288,1289,0,3
94,TreeNode,1290,1291,0,3
95,TreeNode,1292,1293,0,3
96,TreeNode,1294,1295,0,3
97,TreeNode,1296,1297,0,3
49,TreeNode,1299,1300,0,2
50,TreeNode,1301,1400,4,2
415,TreeNode,1302,1303,0,3
416,TreeNode,1304,1305,0,3
417,TreeNode,1306,1307,0,3
418,TreeNode,1308,1309,0,3
419,TreeNode,1310,1311,0,3
420,TreeNode,1312,1313,0,3
421,TreeNode,1314,1315,0,3
422,TreeNode,1316,1345,2,3
758,TreeNode,1317,1318,0,4
759,TreeNode,1319,1320,0,4
760,TreeNode,1321,1336,1,4
765,TreeNode,1322,1323,0,5
766,TreeNode,1324,1325,0,5
767,TreeNode,1326,1327,0,5
768,TreeNode,1328,1329,0,5
769,TreeNode,1330,1331,0,5
770,TreeNode,1332,1333,0,5
771,TreeNode,1334,1335,0,5
761,TreeNode,1337,1338,0,4
762,TreeNode,1339,1340,0,4
763,TreeNode,1341,1342,0,4
764,TreeNode,1343,1344,0,4
423,TreeNode,1346,1399,3,3
553,TreeNode,1347,1348,0,4
554,TreeNode,1349,1350,0,4
555,TreeNode,1351,1352,0,4
556,TreeNode,1353,1354,0,4
557,TreeNode,1355,1390,2,4
578,TreeNode,1356,1357,0,5
579,TreeNode,1358,1359,0,5
580,TreeNode,1360,1361,0,5
581,TreeNode,1362,1363,0,5
582,TreeNode,1364,1365,0,5
583,TreeNode,1366,1383,1,5
794,TreeNode,1367,1368,0,6
795,TreeNode,1369,1370,0,6
796,TreeNode,1371,1372,0,6
797,TreeNode,1373,1374,0,6
798,TreeNode,1375,1376,0,6
799,TreeNode,1377,1378,0,6
800,TreeNode,1379,1380,0,6
801,TreeNode,1381,1382,0,6
584,TreeNode,1384,1385,0,5
585,TreeNode,1386,1387,0,5
586,TreeNode,1388,1389,0,5
558,TreeNode,1391,1392,0,4
559,TreeNode,1393,1394,0,4
560,TreeNode,1395,1396,0,4
561,TreeNode,1397,1398,0,4
51,TreeNode,1401,1664,5,2
55,TreeNode,1402,1403,0,3
56,TreeNode,1404,1405,0,3
57,TreeNode,1406,1407,0,3
58,TreeNode,1408,1409,0,3
59,TreeNode,1410,1411,0,3
60,TreeNode,1412,1517,4,3
180,TreeNode,1413,1414,0,4
181,TreeNode,1415,1416,0,4
182,TreeNode,1417,1418,0,4
183,TreeNode,1419,1420,0,4
184,TreeNode,1421,1422,0,4
185,TreeNode,1423,1424,0,4
186,TreeNode,1425,1460,2,4
506,TreeNode,1426,1427,0,5
507,TreeNode,1428,1429,0,5
508,TreeNode,1430,1431,0,5
509,TreeNode,1432,1433,0,5
510,TreeNode,1434,1435,0,5
511,TreeNode,1436,1455,1,5
610,TreeNode,1437,1438,0,6
611,TreeNode,1439,1440,0,6
612,TreeNode,1441,1442,0,6
613,TreeNode,1443,1444,0,6
614,TreeNode,1445,1446,0,6
615,TreeNode,1447,1448,0,6
616,TreeNode,1449,1450,0,6
617,TreeNode,1451,1452,0,6
618,TreeNode,1453,1454,0,6
512,TreeNode,1456,1457,0,5
513,TreeNode,1458,1459,0,5
187,TreeNode,1461,1462,0,4
188,TreeNode,1463,1516,3,4
239,TreeNode,1464,1465,0,5
240,TreeNode,1466,1467,0,5
241,TreeNode,1468,1469,0,5
242,TreeNode,1470,1471,0,5
243,TreeNode,1472,1473,0,5
244,TreeNode,1474,1475,0,5
245,TreeNode,1476,1477,0,5
246,TreeNode,1478,1479,0,5
247,TreeNode,1480,1515,2,5
626,TreeNode,1481,1482,0,6
627,TreeNode,1483,1484,0,6
628,TreeNode,1485,1486,0,6
629,TreeNode,1487,1488,0,6
630,TreeNode,1489,1508,1,6
734,TreeNode,1490,1491,0,7
735,TreeNode,1492,1493,0,7
736,TreeNode,1494,1495,0,7
737,TreeNode,1496,1497,0,7
738,TreeNode,1498,1499,0,7
739,TreeNode,1500,1501,0,7
740,TreeNode,1502,1503,0,7
741,TreeNode,1504,1505,0,7
742,TreeNode,1506,1507,0,7
631,TreeNode,1509,1510,0,6
632,TreeNode,1511,1512,0,6
633,TreeNode,1513,1514,0,6
61,TreeNode,1518,1561,3,3
360,TreeNode,1519,1548,2,4
499,TreeNode,1520,1521,0,5
500,TreeNode,1522,1523,0,5
501,TreeNode,1524,1525,0,5
502,TreeNode,1526,1527,0,5
503,TreeNode,1528,1529,0,5
504,TreeNode,1530,1545,1,5
743,TreeNode,1531,1532,0,6
744,TreeNode,1533,1534,0,6
745,TreeNode,1535,1536,0,6
746,TreeNode,1537,1538,0,6
747,TreeNode,1539,1540,0,6
748,TreeNode,1541,1542,0,6
749,TreeNode,1543,1544,0,6
505,TreeNode,1546,1547,0,5
361,TreeNode,1549,1550,0,4
362,TreeNode,1551,1552,0,4
363,TreeNode,1553,1554,0,4
364,TreeNode,1555,1556,0,4
365,TreeNode,1557,1558,0,4
366,TreeNode,1559,1560,0,4
62,TreeNode,1562,1661,3,3
73,TreeNode,1563,1564,0,4
74,TreeNode,1565,1582,1,4
859,TreeNode,1566,1567,0,5
860,TreeNode,1568,1569,0,5
861,TreeNode,1570,1571,0,5
862,TreeNode,1572,1573,0,5
863,TreeNode,1574,1575,0,5
864,TreeNode,1576,1577,0,5
865,TreeNode,1578,1579,0,5
866,TreeNode,1580,1581,0,5
75,TreeNode,1583,1584,0,4
76,TreeNode,1585,1620,2,4
221,TreeNode,1586,1587,0,5
222,TreeNode,1588,1589,0,5
223,TreeNode,1590,1591,0,5
224,TreeNode,1592,1609,1,5
491,TreeNode,1593,1594,0,6
492,TreeNode,1595,1596,0,6
493,TreeNode,1597,1598,0,6
494,TreeNode,1599,1600,0,6
495,TreeNode,1601,1602,0,6
496,TreeNode,1603,1604,0,6
497,TreeNode,1605,1606,0,6
498,TreeNode,1607,1608,0,6
225,TreeNode,1610,1611,0,5
226,TreeNode,1612,1613,0,5
227,TreeNode,1614,1615,0,5
228,TreeNode,1616,1617,0,5
229,TreeNode,1618,1619,0,5
77,TreeNode,1621,1622,0,4
78,TreeNode,1623,1658,2,4
383,TreeNode,1624,1625,0,5
384,TreeNode,1626,1627,0,5
385,TreeNode,1628,1629,0,5
386,TreeNode,1630,1631,0,5
387,TreeNode,1632,1633,0,5
388,TreeNode,1634,1653,1,5
929,TreeNode,1635,1636,0,6
930,TreeNode,1637,1638,0,6
931,TreeNode,1639,1640,0,6
932,TreeNode,1641,1642,0,6
933,TreeNode,1643,1644,0,6
934,TreeNode,1645,1646,0,6
935,TreeNode,1647,1648,0,6
936,TreeNode,1649,1650,0,6
937,TreeNode,1651,1652,0,6
389,TreeNode,1654,1655,0,5
390,TreeNode,1656,1657,0,5
