id,type,string_id,height,depth
992,TreeNode,1.2.1.2.2.3.2.2.3.1,0,9
993,TreeNode,1.2.1.2.2.3.2.2.3.2,0,9
994,TreeNode,1.2.1.2.2.3.2.2.3.3,0,9
995,TreeNode,1.2.1.2.2.3.2.2.3.4,0,9
370,TreeNode,1.2.1.2.2.3.2.2.4,0,8
371,TreeNode,1.2.1.2.2.3.2.2.5,0,8
251,TreeNode,1.2.1.2.2.3.2.3,0,7
252,TreeNode,1.2.1.2.2.3.2.4,1,7
346,TreeNode,1.2.1.2.2.3.2.4.1,0,8
347,TreeNode,1.2.1.2.2.3.2.4.2,0,8
86,TreeNode,1.2.1.2.2.4,0,5
52,TreeNode,1.2.1.2.3,1,4
329,TreeNode,1.2.1.2.3.1,0,5
330,TreeNode,1.2.1.2.3.2,0,5
36,TreeNode,1.2.1.3,5,3
227,TreeNode,1.2.1.3.1,0,4
228,TreeNode,1.2.1.3.2,4,4
655,TreeNode,1.2.1.3.2.1,0,5
656,TreeNode,1.2.1.3.2.2,3,5
708,TreeNode,1.2.1.3.2.2.1,0,6
709,TreeNode,1.2.1.3.2.2.2,2,6
883,TreeNode,1.2.1.3.2.2.2.1,0,7
884,TreeNode,1.2.1.3.2.2.2.2,0,7
885,TreeNode,1.2.1.3.2.2.2.3,1,7
931,TreeNode,1.2.1.3.2.2.2.3.1,0,8
932,TreeNode,1.2.1.3.2.2.2.3.2,0,8
886,TreeNode,1.2.1.3.2.2.2.4,1,7
954,TreeNode,1.2.1.3.2.2.2.4.1,0,8
955,TreeNode,1.2.1.3.2.2.2.4.2,0,8
710,TreeNode,1.2.1.3.2.2.3,0,6
657,TreeNode,1.2.1.3.2.3,0,5
658,TreeNode,1.2.1.3.2.4,1,5
944,TreeNode,1.2.1.3.2.4.1,0,6
945,TreeNode,1.2.1.3.2.4.2,0,6
946,TreeNode,1.2.1.3.2.4.3,0,6
659,TreeNode,1.2.1.3.2.5,0,5
37,TreeNode,1.2.1.4,4,3
110,TreeNode,1.2.1.4.1,1,4
132,TreeNode,1.2.1.4.1.1,0,5
133,TreeNode,1.2.1.4.1.2,0,5
111,TreeNode,1.2.1.4.2,0,4
112,TreeNode,1.2.1.4.3,3,4
147,TreeNode,1.2.1.4.3.1,0,5
148,TreeNode,1.2.1.4.3.2,0,5
149,TreeNode,1.2.1.4.3.3,2,5
234,TreeNode,1.2.1.4.3.3.1,1,6
494,TreeNode,1.2.1.4.3.3.1.1,0,7
495,TreeNode,1.2.1.4.3.3.1.2,0,7
496,TreeNode,1.2.1.4.3.3.1.3,0,7
235,TreeNode,1.2.1.4.3.3.2,0,6
113,TreeNode,1.2.1.4.4,0,4
10,TreeNode,1.2.2,11,2
13,TreeNode,1.2.2.1,0,3
14,TreeNode,1.2.2.2,8,3
58,TreeNode,1.2.2.2.1,7,4
78,TreeNode,1.2.2.2.1.1,0,5
79,TreeNode,1.2.2.2.1.2,1,5
566,TreeNode,1.2.2.2.1.2.1,0,6
567,TreeNode,1.2.2.2.1.2.2,0,6
80,TreeNode,1.2.2.2.1.3,0,5
81,TreeNode,1.2.2.2.1.4,6,5
97,TreeNode,1.2.2.2.1.4.1,1,6
210,TreeNode,1.2.2.2.1.4.1.1,0,7
211,TreeNode,1.2.2.2.1.4.1.2,0,7
98,TreeNode,1.2.2.2.1.4.2,0,6
99,TreeNode,1.2.2.2.1.4.3,5,6
166,TreeNode,1.2.2.2.1.4.3.1,0,7
167,TreeNode,1.2.2.2.1.4.3.2,1,7
222,TreeNode,1.2.2.2.1.4.3.2.1,0,8
223,TreeNode,1.2.2.2.1.4.3.2.2,0,8
224,TreeNode,1.2.2.2.1.4.3.2.3,0,8
225,TreeNode,1.2.2.2.1.4.3.2.4,0,8
226,TreeNode,1.2.2.2.1.4.3.2.5,0,8
168,TreeNode,1.2.2.2.1.4.3.3,4,7
396,TreeNode,1.2.2.2.1.4.3.3.1,0,8
397,TreeNode,1.2.2.2.1.4.3.3.2,0,8
398,TreeNode,1.2.2.2.1.4.3.3.3,0,8
399,TreeNode,1.2.2.2.1.4.3.3.4,0,8
400,TreeNode,1.2.2.2.1.4.3.3.5,3,8
407,TreeNode,1.2.2.2.1.4.3.3.5.1,2,9
664,TreeNode,1.2.2.2.1.4.3.3.5.1.1,0,10
665,TreeNode,1.2.2.2.1.4.3.3.5.1.2,0,10
666,TreeNode,1.2.2.2.1.4.3.3.5.1.3,0,10
667,TreeNode,1.2.2.2.1.4.3.3.5.1.4,1,10
777,TreeNode,1.2.2.2.1.4.3.3.5.1.4.1,0,11
778,TreeNode,1.2.2.2.1.4.3.3.5.1.4.2,0,11
668,TreeNode,1.2.2.2.1.4.3.3.5.1.5,0,10
408,TreeNode,1.2.2.2.1.4.3.3.5.2,0,9
409,TreeNode,1.2.2.2.1.4.3.3.5.3,2,9
703,TreeNode,1.2.2.2.1.4.3.3.5.3.1,0,10
704,TreeNode,1.2.2.2.1.4.3.3.5.3.2,0,10
705,TreeNode,1.2.2.2.1.4.3.3.5.3.3,1,10
978,TreeNode,1.2.2.2.1.4.3.3.5.3.3.1,0,11
979,TreeNode,1.2.2.2.1.4.3.3.5.3.3.2,0,11
980,TreeNode,1.2.2.2.1.4.3.3.5.3.3.3,0,11
981,TreeNode,1.2.2.2.1.4.3.3.5.3.3.4,0,11
706,TreeNode,1.2.2.2.1.4.3.3.5.3.4,0,10
707,TreeNode,1.2.2.2.1.4.3.3.5.3.5,0,10
410,TreeNode,1.2.2.2.1.4.3.3.5.4,0,9
169,TreeNode,1.2.2.2.1.4.3.4,0,7
170,TreeNode,1.2.2.2.1.4.3.5,0,7
82,TreeNode,1.2.2.2.1.5,4,5
244,TreeNode,1.2.2.2.1.5.1,2,6
950,TreeNode,1.2.2.2.1.5.1.1,0,7
951,TreeNode,1.2.2.2.1.5.1.2,0,7
952,TreeNode,1.2.2.2.1.5.1.3,0,7
953,TreeNode,1.2.2.2.1.5.1.4,1,7
963,TreeNode,1.2.2.2.1.5.1.4.1,0,8
964,TreeNode,1.2.2.2.1.5.1.4.2,0,8
965,TreeNode,1.2.2.2.1.5.1.4.3,0,8
966,TreeNode,1.2.2.2.1.5.1.4.4,0,8
245,TreeNode,1.2.2.2.1.5.2,3,6
419,TreeNode,1.2.2.2.1.5.2.1,1,7
463,TreeNode,1.2.2.2.1.5.2.1.1,0,8
464,TreeNode,1.2.2.2.1.5.2.1.2,0,8
420,TreeNode,1.2.2.2.1.5.2.2,0,7
421,TreeNode,1.2.2.2.1.5.2.3,2,7
701,TreeNode,1.2.2.2.1.5.2.3.1,1,8
760,TreeNode,1.2.2.2.1.5.2.3.1.1,0,9
761,TreeNode,1.2.2.2.1.5.2.3.1.2,0,9
762,TreeNode,1.2.2.2.1.5.2.3.1.3,0,9
763,TreeNode,1.2.2.2.1.5.2.3.1.4,0,9
764,TreeNode,1.2.2.2.1.5.2.3.1.5,0,9
702,TreeNode,1.2.2.2.1.5.2.3.2,0,8
422,TreeNode,1.2.2.2.1.5.2.4,1,7
791,TreeNode,1.2.2.2.1.5.2.4.1,0,8
792,TreeNode,1.2.2.2.1.5.2.4.2,0,8
793,TreeNode,1.2.2.2.1.5.2.4.3,0,8
794,TreeNode,1.2.2.2.1.5.2.4.4,0,8
795,TreeNode,1.2.2.2.1.5.2.4.5,0,8
246,TreeNode,1.2.2.2.1.5.3,1,6
693,TreeNode,1.2.2.2.1.5.3.1,0,7
694,TreeNode,1.2.2.2.1.5.3.2,0,7
695,TreeNode,1.2.2.2.1.5.3.3,0,7
247,TreeNode,1.2.2.2.1.5.4,0,6
248,TreeNode,1.2.2.2.1.5.5,0,6
59,TreeNode,1.2.2.2.2,1,4
502,TreeNode,1.2.2.2.2.1,0,5
503,TreeNode,1.2.2.2.2.2,0,5
504,TreeNode,1.2.2.2.2.3,0,5
15,TreeNode,1.2.2.3,10,3
20,TreeNode,1.2.2.3.1,9,4
29,TreeNode,1.2.2.3.1.1,6,5
93,TreeNode,1.2.2.3.1.1.1,5,6
105,TreeNode,1.2.2.3.1.1.1.1,4,7
199,TreeNode,1.2.2.3.1.1.1.1.1,0,8
200,TreeNode,1.2.2.3.1.1.1.1.2,0,8
201,TreeNode,1.2.2.3.1.1.1.1.3,3,8
273,TreeNode,1.2.2.3.1.1.1.1.3.1,1,9
542,TreeNode,1.2.2.3.1.1.1.1.3.1.1,0,10
543,TreeNode,1.2.2.3.1.1.1.1.3.1.2,0,10
274,TreeNode,1.2.2.3.1.1.1.1.3.2,2,9
544,TreeNode,1.2.2.3.1.1.1.1.3.2.1,1,10
607,TreeNode,1.2.2.3.1.1.1.1.3.2.1.1,0,11
608,TreeNode,1.2.2.3.1.1.1.1.3.2.1.2,0,11
609,TreeNode,1.2.2.3.1.1.1.1.3.2.1.3,0,11
610,TreeNode,1.2.2.3.1.1.1.1.3.2.1.4,0,11
545,TreeNode,1.2.2.3.1.1.1.1.3.2.2,0,10
546,TreeNode,1.2.2.3.1.1.1.1.3.2.3,0,10
547,TreeNode,1.2.2.3.1.1.1.1.3.2.4,0,10
275,TreeNode,1.2.2.3.1.1.1.1.3.3,0,9
276,TreeNode,1.2.2.3.1.1.1.1.3.4,0,9
277,TreeNode,1.2.2.3.1.1.1.1.3.5,0,9
106,TreeNode,1.2.2.3.1.1.1.2,0,7
94,TreeNode,1.2.2.3.1.1.2,0,6
95,TreeNode,1.2.2.3.1.1.3,5,6
120,TreeNode,1.2.2.3.1.1.3.1,0,7
121,TreeNode,1.2.2.3.1.1.3.2,4,7
278,TreeNode,1.2.2.3.1.1.3.2.1,0,8
279,TreeNode,1.2.2.3.1.1.3.2.2,3,8
315,TreeNode,1.2.2.3.1.1.3.2.2.1,2,9
620,TreeNode,1.2.2.3.1.1.3.2.2.1.1,0,10
621,TreeNode,1.2.2.3.1.1.3.2.2.1.2,1,10
820,TreeNode,1.2.2.3.1.1.3.2.2.1.2.1,0,11
821,TreeNode,1.2.2.3.1.1.3.2.2.1.2.2,0,11
622,TreeNode,1.2.2.3.1.1.3.2.2.1.3,0,10
623,TreeNode,1.2.2.3.1.1.3.2.2.1.4,0,10
624,TreeNode,1.2.2.3.1.1.3.2.2.1.5,0,10
316,TreeNode,1.2.2.3.1.1.3.2.2.2,2,9
469,TreeNode,1.2.2.3.1.1.3.2.2.2.1,0,10
470,TreeNode,1.2.2.3.1.1.3.2.2.2.2,1,10
875,TreeNode,1.2.2.3.1.1.3.2.2.2.2.1,0,11
876,TreeNode,1.2.2.3.1.1.3.2.2.2.2.2,0,11
877,TreeNode,1.2.2.3.1.1.3.2.2.2.2.3,0,11
878,TreeNode,1.2.2.3.1.1.3.2.2.2.2.4,0,11
879,TreeNode,1.2.2.3.1.1.3.2.2.2.2.5,0,11
471,TreeNode,1.2.2.3.1.1.3.2.2.2.3,0,10
317,TreeNode,1.2.2.3.1.1.3.2.2.3,0,9
318,TreeNode,1.2.2.3.1.1.3.2.2.4,2,9
528,TreeNode,1.2.2.3.1.1.3.2.2.4.1,1,10
747,TreeNode,1.2.2.3.1.1.3.2.2.4.1.1,0,11
748,TreeNode,1.2.2.3.1.1.3.2.2.4.1.2,0,11
749,TreeNode,1.2.2.3.1.1.3.2.2.4.1.3,0,11
750,TreeNode,1.2.2.3.1.1.3.2.2.4.1.4,0,11
751,TreeNode,1.2.2.3.1.1.3.2.2.4.1.5,0,11
529,TreeNode,1.2.2.3.1.1.3.2.2.4.2,0,10
530,TreeNode,1.2.2.3.1.1.3.2.2.4.3,0,10
531,TreeNode,1.2.2.3.1.1.3.2.2.4.4,0,10
280,TreeNode,1.2.2.3.1.1.3.2.3,0,8
281,TreeNode,1.2.2.3.1.1.3.2.4,0,8
282,TreeNode,1.2.2.3.1.1.3.2.5,0,8
96,TreeNode,1.2.2.3.1.1.4,3,6
307,TreeNode,1.2.2.3.1.1.4.1,0,7
308,TreeNode,1.2.2.3.1.1.4.2,0,7
309,TreeNode,1.2.2.3.1.1.4.3,2,7
486,TreeNode,1.2.2.3.1.1.4.3.1,0,8
487,TreeNode,1.2.2.3.1.1.4.3.2,0,8
488,TreeNode,1.2.2.3.1.1.4.3.3,0,8
489,TreeNode,1.2.2.3.1.1.4.3.4,1,8
510,TreeNode,1.2.2.3.1.1.4.3.4.1,0,9
511,TreeNode,1.2.2.3.1.1.4.3.4.2,0,9
512,TreeNode,1.2.2.3.1.1.4.3.4.3,0,9
490,TreeNode,1.2.2.3.1.1.4.3.5,1,8
601,TreeNode,1.2.2.3.1.1.4.3.5.1,0,9
602,TreeNode,1.2.2.3.1.1.4.3.5.2,0,9
603,TreeNode,1.2.2.3.1.1.4.3.5.3,0,9
604,TreeNode,1.2.2.3.1.1.4.3.5.4,0,9
30,TreeNode,1.2.2.3.1.2,8,5
122,TreeNode,1.2.2.3.1.2.1,0,6
123,TreeNode,1.2.2.3.1.2.2,4,6
236,TreeNode,1.2.2.3.1.2.2.1,0,7
237,TreeNode,1.2.2.3.1.2.2.2,3,7
321,TreeNode,1.2.2.3.1.2.2.2.1,0,8
322,TreeNode,1.2.2.3.1.2.2.2.2,0,8
323,TreeNode,1.2.2.3.1.2.2.2.3,2,8
573,TreeNode,1.2.2.3.1.2.2.2.3.1,0,9
574,TreeNode,1.2.2.3.1.2.2.2.3.2,1,9
887,TreeNode,1.2.2.3.1.2.2.2.3.2.1,0,10
888,TreeNode,1.2.2.3.1.2.2.2.3.2.2,0,10
889,TreeNode,1.2.2.3.1.2.2.2.3.2.3,0,10
890,TreeNode,1.2.2.3.1.2.2.2.3.2.4,0,10
891,TreeNode,1.2.2.3.1.2.2.2.3.2.5,0,10
575,TreeNode,1.2.2.3.1.2.2.2.3.3,0,9
576,TreeNode,1.2.2.3.1.2.2.2.3.4,0,9
324,TreeNode,1.2.2.3.1.2.2.2.4,0,8
325,TreeNode,1.2.2.3.1.2.2.2.5,0,8
238,TreeNode,1.2.2.3.1.2.2.3,1,7
414,TreeNode,1.2.2.3.1.2.2.3.1,0,8
415,TreeNode,1.2.2.3.1.2.2.3.2,0,8
124,TreeNode,1.2.2.3.1.2.3,1,6
438,TreeNode,1.2.2.3.1.2.3.1,0,7
439,TreeNode,1.2.2.3.1.2.3.2,0,7
440,TreeNode,1.2.2.3.1.2.3.3,0,7
441,TreeNode,1.2.2.3.1.2.3.4,0,7
442,TreeNode,1.2.2.3.1.2.3.5,0,7
125,TreeNode,1.2.2.3.1.2.4,7,6
178,TreeNode,1.2.2.3.1.2.4.1,3,7
453,TreeNode,1.2.2.3.1.2.4.1.1,0,8
454,TreeNode,1.2.2.3.1.2.4.1.2,0,8
455,TreeNode,1.2.2.3.1.2.4.1.3,2,8
562,TreeNode,1.2.2.3.1.2.4.1.3.1,1,9
880,TreeNode,1.2.2.3.1.2.4.1.3.1.1,0,10
881,TreeNode,1.2.2.3.1.2.4.1.3.1.2,0,10
882,TreeNode,1.2.2.3.1.2.4.1.3.1.3,0,10
563,TreeNode,1.2.2.3.1.2.4.1.3.2,0,9
564,TreeNode,1.2.2.3.1.2.4.1.3.3,0,9
565,TreeNode,1.2.2.3.1.2.4.1.3.4,0,9
456,TreeNode,1.2.2.3.1.2.4.1.4,1,8
765,TreeNode,1.2.2.3.1.2.4.1.4.1,0,9
766,TreeNode,1.2.2.3.1.2.4.1.4.2,0,9
767,TreeNode,1.2.2.3.1.2.4.1.4.3,0,9
457,TreeNode,1.2.2.3.1.2.4.1.5,0,8
179,TreeNode,1.2.2.3.1.2.4.2,0,7
180,TreeNode,1.2.2.3.1.2.4.3,6,7
202,TreeNode,1.2.2.3.1.2.4.3.1,0,8
203,TreeNode,1.2.2.3.1.2.4.3.2,5,8
381,TreeNode,1.2.2.3.1.2.4.3.2.1,0,9
382,TreeNode,1.2.2.3.1.2.4.3.2.2,0,9
383,TreeNode,1.2.2.3.1.2.4.3.2.3,4,9
520,TreeNode,1.2.2.3.1.2.4.3.2.3.1,3,10
637,TreeNode,1.2.2.3.1.2.4.3.2.3.1.1,0,11
638,TreeNode,1.2.2.3.1.2.4.3.2.3.1.2,0,11
639,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3,2,11
804,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.1,0,12
805,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.2,0,12
806,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.3,0,12
807,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.4,1,12
901,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.4.1,0,13
902,TreeNode,1.2.2.3.1.2.4.3.2.3.1.3.4.2,0,13
640,TreeNode,1.2.2.3.1.2.4.3.2.3.1.4,0,11
641,TreeNode,1.2.2.3.1.2.4.3.2.3.1.5,0,11
521,TreeNode,1.2.2.3.1.2.4.3.2.3.2,0,10
522,TreeNode,1.2.2.3.1.2.4.3.2.3.3,0,10
384,TreeNode,1.2.2.3.1.2.4.3.2.4,0,9
204,TreeNode,1.2.2.3.1.2.4.3.3,2,8
427,TreeNode,1.2.2.3.1.2.4.3.3.1,0,9
428,TreeNode,1.2.2.3.1.2.4.3.3.2,0,9
429,TreeNode,1.2.2.3.1.2.4.3.3.3,0,9
430,TreeNode,1.2.2.3.1.2.4.3.3.4,1,9
721,TreeNode,1.2.2.3.1.2.4.3.3.4.1,0,10
722,TreeNode,1.2.2.3.1.2.4.3.3.4.2,0,10
723,TreeNode,1.2.2.3.1.2.4.3.3.4.3,0,10
31,TreeNode,1.2.2.3.1.3,1,5
827,TreeNode,1.2.2.3.1.3.1,0,6
828,TreeNode,1.2.2.3.1.3.2,0,6
829,TreeNode,1.2.2.3.1.3.3,0,6
830,TreeNode,1.2.2.3.1.3.4,0,6
32,TreeNode,1.2.2.3.1.4,0,5
33,TreeNode,1.2.2.3.1.5,2,5
263,TreeNode,1.2.2.3.1.5.1,0,6
264,TreeNode,1.2.2.3.1.5.2,1,6
559,TreeNode,1.2.2.3.1.5.2.1,0,7
560,TreeNode,1.2.2.3.1.5.2.2,0,7
561,TreeNode,1.2.2.3.1.5.2.3,0,7
21,TreeNode,1.2.2.3.2,0,4
22,TreeNode,1.2.2.3.3,5,4
129,TreeNode,1.2.2.3.3.1,1,5
356,TreeNode,1.2.2.3.3.1.1,0,6
357,TreeNode,1.2.2.3.3.1.2,0,6
358,TreeNode,1.2.2.3.3.1.3,0,6
359,TreeNode,1.2.2.3.3.1.4,0,6
130,TreeNode,1.2.2.3.3.2,4,5
379,TreeNode,1.2.2.3.3.2.1,3,6
431,TreeNode,1.2.2.3.3.2.1.1,1,7
773,TreeNode,1.2.2.3.3.2.1.1.1,0,8
774,TreeNode,1.2.2.3.3.2.1.1.2,0,8
775,TreeNode,1.2.2.3.3.2.1.1.3,0,8
776,TreeNode,1.2.2.3.3.2.1.1.4,0,8
432,TreeNode,1.2.2.3.3.2.1.2,0,7
433,TreeNode,1.2.2.3.3.2.1.3,0,7
434,TreeNode,1.2.2.3.3.2.1.4,2,7
716,TreeNode,1.2.2.3.3.2.1.4.1,1,8
856,TreeNode,1.2.2.3.3.2.1.4.1.1,0,9
857,TreeNode,1.2.2.3.3.2.1.4.1.2,0,9
